Movie,Review
Nine Months (1995),"This 1995 comedy-romance is a reflection of the mores by the late 20th century in America, especially the metropolitan scene. The lead characters are an unmarried couple, Samuel and Rebecca, who have been living together for five years. They have good careers and enjoy life together. They have frequent sex and practice contraception because they haven't wanted to have children.

They say they are in love. So far, they have liked the arrangement that might be spoiled if they were to marry. But seeing children in other families, Rebecca asks Samuel if he wouldn't like to have more in life. Samuel has been content and doesn't want to have to change. When she gets pregnant, their lives do change.

""Nine Months"" has a mixture of comedy and seriousness. But, much of the comedy and some of the dialog is crude or crass. Hugh Grant plays Samuel and Julianne Moore is Rebecca. Tom Arnold, as Marty Dwyer, is the source of much of the crudity of this film. The guy seems to play those roles mostly. What little humor he may add is lost due to his loud and crude antics and dialog. He's a brother-in-law of a mutual friend, Sean Fletcher, played by Jeff Goldblum.

The movie has a fine outcome as Samuel changes and is changed by the new life in their lives. Robin Williams has a comedy part as a Russian doctor, and he vies with Arnold for crudity with his dialog. Joan Cusack is a balancing character in the film, with some humor and sense, as Marty's wife, Gail.

This film is about finding more in life beyond the sensual pleasures which are self-centered. Rebecca wants more than that, and, in time, Samuel wants it with her. So, he sheds his selfishness. Some people really don't want more in life, so they wouldn't enjoy this type of film. As Sean says, he may wind up all alone in the end. But he'll just keep on going and adjust his attitude to take his mind off of it."
Boys on the Side (1995),"Great movie about three women (Whoppi Goldberg, Mary-Louise Parker, Drew Barrymore) and their various adventures as they travel cross-country. Goldberg plays a lesbian, Parker plays a straight woman with AIDS and Barrymore a pregnant, unwed woman. All three are fantastic and the film manages (more or less) to juggle many plot elements (AIDS, lesbianism, pregnancy, drugs, violence, murder etc etc) and deal with them all effectively.

Parker is probably the first woman ever to play a straight woman with AIDS in a major Hollywood film--quite a feat. Goldberg and Barrymore are just letter perfect in their roles. Also the unknown Matthew McConaughey (absolutely gorgeous with a buff body and blue eyes blazing) and Estelle Parsons (as Parker's mother) give strong supporting performances. The film is long but never dull and it all ends to a very moving final sequence--I cry every time I see it!

Two minor quibbles--it takes Barrymore over a year to have her baby and there are obvious cuts in the second half of the movie (I assume this was to keep the film down to two hours). But these are minor problems. A very funny, very moving film. Don't miss it!"
Circle of Friends (1995),"Although this movie lacked any sort of plot, and was forever flitting from one insignificant scene to the next, I was willing to watch it because of the fine acting performance by Minnie Driver and that there seemed to be a story shaping-up between her character and that of Chris O'Donnell's. When he left Bene sitting for almost the entire time of his party, opting to dance with her glamorous friend, instead, I should have been warned.

When this cad (Jack) actually tried and succeeded in getting Bene to dance as she was about to leave, I should have realized the black nature of this script and screenplay. When Jack has coitus with the glamorous friend (played by Saffron Burroughs) and gets her pregnant (he is told), he decides to tell Bene, whom he has, by then, some real affection for. As he is getting off the bus or trolley to meet her, tell her and break her heart, I turned the movie off and threw it out. A film really has to offend me for me to score fewer than 7 stars. No real plot and an apparent delight in hurting those vulnerable means a cinematic failure to me, even with Minnie Driver's memorable character and performance. The fact that Circle of Friends was based on a novel is no excuse. Another one should have been used. A fresh and compelling screenplay could have been developed, loosely using the characters of Bene and Jack. Certainly, this movie was talent wasted."
Exit to Eden (1994),"i saw this film many years ago and have since mostly tried to block it out the memories of it. Unfortunately during a marathon session of psychotherapy this pile molten rat dung came to light, and i now blame it for ALL my social behavioral problems. To complain about acting, plot, direction, screen writing, et cetera, would completely miss the point and the central tragedy surrounding this film. At some point in time somebody thought it was a decent and sell-able idea to cut a handsome check to dan akroyrd (god bless him for elwood) and rosie o'donnell to put on bondage gear and strut around nude with bad wisecracks for the better part of a ninety minute movie. I'm not terribly original in my reviews of movies (nor anything in this life) and i don't think i'm the first in IMDb to point it out but there is a level of true masochism in casting photogenically impaired stars to star in a motion picture about sado-masochism and bondage. The irony (intended or not) can't be lost on people. This is truly one of the most awful things committed to film since Pink Flamingoes, which could always fall back on the cynical train wreck view of film as a reason to watch. No, someone took this seriously and perpetrated it in cold blood.

PS Dana Delaney is kinda hot.......

2 out of ten only because there is no zero and i was too lazy to make it to one...."
Fluke (1995),"Fluke is a family movie whom someone couldn't give so much credit.

In my opinion it's great. I always loved pets and non-domestic animals so I can truly believe they've got a soul.

In the movie, a young child loses his father, but for magic his soul transmigrates in a dog. With some clues, Fluke the dog will be accepted as the reincarnation of the dear daddy.

I've lost my father at the age of 3. Sometimes is very hard think of it but I've got a special feeling with my cat. She's with me since 11 years (now I'm 26), I can see in her eyes a true spirit, like an angel standing by.

With the help of this movie I've raised the conviction that animals should be guiding souls of exhaled dears for us.

Yes, I still believe, though my ""old"" age, in such romantic things.

----- My vote: 8 1/2 -----"
Immortal Beloved (1994),"If was a director, I would be sure to look at such films as ""Kafka"", ""Quiz Show"", and ""Immortal Beloved""(and many many others) and hope that my film would have as much style and taste as these films, particularly ""Immortal Beloved."" From the first time I saw it, ""Immortal Beloved"" became one of my all-time favorite movies. For one thing, I love the cast. Director Bernard Rose has filled his movie with such top-notch European actors as Johanna Ter Steege, Valeria Golino, Marco Hofschnieder, Miriam Margoyles, Isabella Rossellini, and particularly in the choosing of his two leads--Jeroen Krabbe(my favorite actor) and Gary Oldman. I have seen and enjoyed all of these actors in one or more other project, and to have them ALL together is just wonderful. Plus the director genius, Bernard Rose, also wrote a great script:the flashback sequences give us a great look upon Beethoven, and they very carefully fit around the search that Beethoven's secretary embarks upon to find the mysterious woman, the ""Immortal Beloved"", whom Beethoven left his entire estate and music to in a letter. I like how he narrows he is able to narrow his search to just three women, after finding a nearly illegible signature the woman left behind at a hotel(""is that a G or a J?"" Schindler wonders. ""Looks like an A to me,"" he is told by the hotel worker). I like being able to learn the impact Beethoven left upon all three, and the accounts of Schindler and his nephew provide some great insite as well. I love the chemistry between all cast members, particularly Oldman and Krabbe and Krabbe and Rossellinni. Well, I loved absolutely everything about this movie. I can only hope that if I ever made a movie, it would turn out to be as well-written, superbly acted, and as beautifully made as ""Immortal Beloved."""
Junior (1994),"No doubt the makers of this film had one major supposition in mind when planning and making ""Junior."" That would be that anyone with any biological knowledge about the human body would suspend it and accept this film's premise. So then, a human male could ingest a fertilized human egg from a woman and an embryo would implant Itself and grow in his stomach -- apparently, the large intestine. Of course, it would be immune to the powerful stomach acids that reduce a piece of beef to a clump of waste in a matter of hours. Of course, it would permeate the wall of the stomach to form its life sac for exchange of nutrients with the host. And so on, and so on.

So, once the audience members essentially shut down their brains, they will be able to see the humor in this theme, and be responsive to the comedy that follows. So the thinking must have gone. And, what might the comedy be, but a male acting out nuances and reactions of a woman in pregnancy. Most viewers didn't find much humor in that - well, after the first one or two times. And the script otherwise didn't have enough comedy to overcome the unfunny weird premise.

The movie public of 1994 didn't buy it at all. The film lost several million. U. S. Ticket sales didn't even match half of the budget, and the world gross didn't even cover the film's budget -- $108 million vs $60 million. The studio gets about 50% of the ticket sales.

With a budget that size for those stars in 1994, one would guess that Emma Thompson was offered a wad to make this movie. Otherwise, it's hard to imagine how she could have agreed to be in such a turkey of a film. This is a far cry from ""Twins,"" which had some pretty good comedy with Arnold Schwarzenegger and Danny DeVito.

This film is also billed as sci-fi. It's much closer to that that any real comedy. But mostly, it's a real dud and waste of money."
Nell (1994),"Not believable. So many of these ""wild person"" movies have been done, from Tarzan to Crocodile Dundee, that we know what to expect of them...nothing believable, and nothing to learn from. Characters in other movies have been suckled by wolves, raised to swing from vines like apes, to fight crocodiles by the Australian Aborigines, raised by Indians and taught to dance with wolves, who knows what else? The only thing is, it could never happen. Raised by people in other societies, yes, but children raised without contact with any other people, it's impossible. Nell, if she had been living like the story has us believe, would have matted hair, filthy skin that was callused from head to toe, and she would be eating caterpillars and bark, not the groceries that were delivered to her door every week. And if the grocer knew where she was living, so would everybody else. Who pays the grocer? Why is she wearing shoes that fit? Why is her skin so soft and smooth? Why does her sister have to be an identical twin to make their own language...she could just as easily be a cousin. The thing that bothers me the most is that the average hillbilly in the mountains of North Carolina are much worse off than she is, and yet she is the one with new clean clothes and perfect teeth, while they are the ones with none. You want to make a movie about hillbillies in NC, then just go into the woods and film an average family in those hills, you don't need to drag Jodie Foster in with 25 makeup artists to hide blemishes. We have her in a cabin near a road that some local bikers have found. Are they the first people who ever stumbled on that cabin? The US government has surveyed every square inch of land in this country, and census takers know where every cabin or shack is. I have 28 acres in a part of the Adirondacks that are every bit as remote as the hills of NC, and when I tried sneaking a cabin in there, within a week I had the Town Officials up there wanting to see my permit. The movie is impossible."
Queen Margot  1994),"During the late 16th century, Catholics and Protestant Huguenots are fighting over political control of France, which is ruled by the neurotic, hypochondriac King Charles IX (Jean-Hugues Anglade) and his mother, Catherine de' Medici (Virna Lisi) , a scheming power player. Catherine decides to make an overture of goodwill by offering up her daughter Margot (Isabelle Adjani) : Marguerite de Valois dite La Reine Margot in marriage to Henri de Bourbon (Daniel Auteuil) , a prominent Huguenot and King of Navarre, although she also schemes to bring about the notorious St. Bartholomew's Day Massacre of 1572, when thousands of Protestants are slaughtered. The marriage goes forward but Margot, who does not love Henri, begins a passionate affair with the soldier La Môle (Vincent Lindon) , also a Protestant from a well-to-do family. Attempt to murder Protestant Coligny (Jean-Claude Brialy) and other killings by poisoning follow, as court intrigues multiply and Queen Catherine's villainous plotting to place her son the Duke of Anjou (Pascal Greggory) on the throne threatens the lives of La Môle, Margot and Henri of Navarre. Two riders ride to Paris carrying a message for their respective lords. One is a faithful servant of Henry of Navarre, the other of the Duke of Guise (Miguel Bosé) , among others .

It's a nice but overlong rendition from the immortal novel by Alexandre Dumas with pretty budget , attention to period detail , breathtaking scenarios and a cast of thousands . The picture contains rousing action , intrigue , romance , treachery , mayhem and battles . Entertaining epic movie with big budget production , glamorous gowns and luxurious sets . The film was an international co-production between by several companies based in France, Germany, and Italy, with the additional participation of StudioCanal and the American company Miramax and the support of Eurimages . Gorgeous and picturesque cinematography by Phillippe Rousselot , among the locations were the Mafra Palace in Portugal, the Saint-Quentin Basilica, Saint-Quentin, Aisne, and the Château de Maulnes, Cruzy-le-Châtel in France. The La Reine Margot soundtrack was composed by Sarajevo-born composer Goran Bregovic. Like most of Bregovic's work, the soundtrack's melodies are heavily influenced by the Balkan folk music tradition. The motion picture was well directed by Patrice Chéreau .

Being correctly based on historical events : The St. Bartholomew's Day massacre in 1572 was a targeted group of assassinations and a wave of Catholic mob violence directed against the Huguenots (French Calvinist Protestants) during the French Wars of Religion. Traditionally believed to have been instigated by Queen Catherine de' Medici, the mother of King Charles IX, the massacre started a few days after the marriage on 18 August of the king's sister Margaret to the Protestant King Henry III of Navarre. Many of the wealthiest and most prominent Huguenots had gathered in largely Catholic Paris to attend the wedding. The massacre began in the night of 23-24 August 1572, the eve of the feast of Bartholomew the Apostle, two days after the attempted assassination of Admiral Gaspard de Coligny, the military and political leader of the Huguenots. King Charles IX ordered the killing of a group of Huguenot leaders, including Coligny, and the slaughter spread throughout Paris. Lasting several weeks in all, the massacre expanded outward to the countryside and other urban centres. Modern estimates for the number of dead across France vary widely, from 5,000 to 30,000. The massacre marked a turning point in the French Wars of Religion. The Huguenot political movement was crippled by the loss of many of its prominent aristocratic leaders, and many rank-and-file members subsequently converted. Those who remained became increasingly radicalized. Though by no means unique, the blood-letting ""was the worst of the century's religious massacres"". Throughout Europe, it ""printed on Protestant minds the indelible conviction that Catholicism was a bloody and treacherous religion"""
"Corrina, Corrina (1994)","and I'm a guy!.......

I found this movie to be so touching about humanity and reaching out where one might otherwise perceive as strained and socially adhered roles. Ray Liotta can be a sensitive and strong man while finding that the barriers for middle aged white men need not be either macho or constrained to ideology.

Liotta allows one to open their heart to all the possiblilties it is to be both a modern man, as well as a compassionate man, searching for the answers. Goldberg is the ""much more than"" maid, housekeeper and nanny who softens one's heart - and especially the heart of Liotta to see himself as he is. We see that men and women can accept and expand upon their roles.

This theme has been done a few times before, but this version hits the guts and heart like no other. The sensitivity inherent in the scriptwriters MUST be commended for ""untying"" the lines of deception that society puts upon us all.

YES_ this may sound like a bit much for me to express about a Family Type movie, but maybe I feel this was becuase of just that. It is a perfect family movie that families across America can love, endear and embrace."
Dave (1993),"This a sweet, if disposable, film. Kevin Kline plays Dave, owner of a temp agency with a very close resemblance to the President (also played by Kline). It's the good twin / evil twin version of The American President.

Dave is hired to double for the President at a fund raiser, so the President can sneak out of the building. While bedding his mistress (possibly an intern--the movie was ahead of its time) the President suffers a stroke and is incapacitated. Rather than turn things over to the Vice, the Chief of Staff and Press Secretary connive to put Dave in office, in hopes of running the show themselves. The First Lady (Sigourney Weaver) has been essentially separated from the President for years so she proves no problem (she can't stand the sight of her husband).

But Dave gets tired of being a puppet and starts to act like the President. He invites a CPA friend of his (Charles Grodin) to help trim the budget, chats with his bodyguard, and charms everyone in Washington.

This is an American version of The Prince and the Pauper. It certainly raises the usual questions: why are our politicians such manipulative, conniving bastards? The answer, of course, is that our political system rewards such. In America politicians cannot afford too much integrity of honesty. But we can dream can't we?"
Go Fish (1994),"This may be the first time you hear me say this, but Go Fish was too artistic and dated for my enjoyment. I think that if I had seen this film when it was first released back in 1994 I would have been impressed. This was a very avant-garde film that tried very hard to discuss an issue that was very ""hush-hush"" back in the early 90s. Lesbians were very closeted back then and were not a major part of the culture norm as they are today (well, as much as we recognize them today). This makes for a very provocative film, but it also makes for a very dated film. This was my biggest issue with this film was that it nearly felt like a comedy instead of this symbolic struggle to pursue happiness like any heterosexual relationship. I realize that director Rose Troche was trying to show us that a lesbian relationship is no different than a male and female relationship and even lesbians talk like men talk about women, but somehow it just felt very dated and cliché for me. It didn't open more doors in my mind to the lifestyle of lesbians, but instead gave me this dated image of this butch lesbian that is rebelling against something instead of embracing the true lifestyle.

The black and white photography, while symbolically trying to show the black and white of the situation and relationship, just felt like an art film. This was an art film, so what am I griping about? I guess I just didn't want to see an art film with this topic. I wanted to see something along the lines of Kids or even a documentary, not something where the uneducated will laugh at and ridicule even harder. I wanted a film that was going to punch me in the face, not build upon dated/old clichés that instead poked my mind randomly and not very hard. It was unimpressive. It wasn't bold film-making, but instead just this random, average production about a lesbian love story. Was it to be educational? I think there were elements that could have been explored greater and into detail to cross that education/lifestyle acceptance line. The scene dealing with bisexuality is the first that comes to mind. This probably sounded great on paper, but when it was actually filmed out, it seemed high schoolish and bland. The inner voices were not struggling with the character, but instead causing confusion and chaos that will never be resolved. Another scene that could have played out just a bit better was the dinner scene where a group of lesbians have gathered for a party. There could have been more discussed between the lesbians like lifestyle, issues, and current problems (that would help with the dated feel) instead of just sex, sex, and more sex.

That was a huge downfall for me was the constant reminder that all these women wanted was to have sex. There were times when I was watching this film where I felt a bit of sweetness in my mouth because I thought there was some candy-coating happening. This does not need to happen in a film that is supposed to bring the lesbian lifestyle closer into the spotlight. I never felt that these women in this film were given the best light to show their stuff anyway. From the beginning of the first scene until the last (and all those snippets in-between) all they could talk about was sex. They wanted to have sex more often than I honestly think about in a day. It really made the rest of the non-existent themes seem blurry and unimportant. There was just a consistent lack of togetherness for this film that ultimately hurt it in the long run. This wasn't a film about women's rights, but instead a dire attempt to show the similarities between homosexual and heterosexual relationships. I agree that this happened, but just not very coherently. There seemed to be other elements strewn together in a very loose fashion that took away from the overall power of the film. Don't get me wrong, this could have been a very powerful film about a lifestyle that this world is still not accepting, but instead it went too far to the left (which isn't bad, except in this case) and chose to go the bleeding artist route instead of the informative, here are the facts route. The black and white photography, the lack of character development (who really was Ely's partner?), and the cheesy moments between scenes where women talked to me about the illusive ""honey pot"". It just wasn't coming together well for me and eventually fell apart all together.

Overall, I was not impressed. There are greater films out there that express the power of the relationship and do not create this unimpressive ""raw"" sensation by trying to shock the audiences. One of my favorites is the film Big Eden which accepts homosexuality like it is commonplace in society. If Go Fish would have been done in a similar style, I think I could have walked away from the film with a better taste in my mouth. Instead, I am stuck with an unimpressive story that did nothing except joke about why lesbian women like to play the game ""Go Fish"". Ha ha ha h.it just isn't working for me. I do not recommend this film in the least bit. There was one, singular scene that made me chuckle and for the likes of me I cannot remember why. It was an unmemorable feast of bad cinema. Skip it.

Grade: * out of *****"
Made in America (1993),"This is the signature line of used car salesman Hal Jackson (Ted Danson) who's known for his banal T.V. ads, and whose placid, carefree life is about to be shattered by a nice girl named Zora Matthews (Nia Long), who's strong, independent mother Sara (Whoopi Goldberg) conceived her through artificial insemination after the death of her husband.

The movie opens with Zora storming out of the class room, after a blood test confirms that the man Sara was married to couldn't possibly be her father.

And after a sobbing accusation in Sara's shop (""Mom, before dad died, you had an affair!"" To which Sara's employee replies: ""Thank goodness this happened on one of MY work days!""), the truth is revealed to the agitated Zora.

Though Sara wants the matter of Zora's father closed, her daughter's curiosity is awakened.

And in the company of her friend Tea Cake Walters (Will Smith), she begins a relentless pursuit to discover the identity of her mother's donor.

When she finds Hal Jackson's name in the sperm banks computer, she is overjoyed, but there's one little problem... Hal is white.

Moreover, he has absolutely no interest in having a relationship with Zora.

But he soon finds himself having no choice, as a furious Sara (who's devastated about her child's father being white), storms in to the used car lot to yell at him, and an unlikely attraction sparks between them.

Whoopi Goldberg, and Ted Danson are terrific. I have rarely seen better chemistry between two people.

Nia Long is perfect, and Will Smith is -as always- great, as is a surprising Jennifer Tilly, who does an outstanding job as Hal's girlfriend Stacy.

This is a movie which restores one's faith in the inherent goodness of people. And in humanity as a whole.

It's a real rarity. One I hope will be appreciated as time goes on.

Originally, Review #144

Posted On: November 26, 2011"
Philadelphia (1993),"While I was tremendously impressed by PHILADELPHIA when I watched it recently on cable TV, there were some things that bothered me. I thought the courtroom scenes were extremely well done except when it came time for TOM HANKS to take the witness stand. His scenes on the stand, instead of being as dramatic as the other witnesses, merely showed that he was becoming too ill to really give any insight into his character and motivations. Nothing was really revealed about the man himself.

Having said that, the other obvious weaknesses were in the script which was a little too contrived at times. Furthermore, Denzel Washington's willingness to overlook his homophobic attitudes and become a buddy to Hanks was just a little too implausible. Then too, the final hospital scene with all of the family gathered around Hanks was not quite convincing.

But credit must be given to Jonathan Demme's tasteful direction and to the very fine performances given by the large cast. Jason Robards, Jr. is a standout as the executive seeking to have Hanks dismissed. The only actor shortchanged by the script seems to be ANTONIO BANDERAS who is given little to do and does not really seem a plausible partner for the Hanks character. In other words, they have no chemistry together.

As for TOM HANKS, he surely deserved all the awards he received as the lawyer determined to find someone who will fight for his cause. DENZEL WASHINGTON is equally effective in a difficult role, demonstrating once again that he is an actor to watch as he matures with each characterization.

Absorbing all the way through--thoughtful, provocative and guaranteed to stir your interest in its delicate handling of a difficult subject."
Shadowlands (1993),"Shadowlands is, more often than not, described as a love story, and, sure enough, it is. But it is also a story about a famous writer and respected scholar, an Englishman of advancing years, who has repressed any and all feelings ever since he lost his mother as a young child.

Socializing mainly with his colleagues, and living with his brother, the protagonist has built an intimidating castle, surrounded by fortified walls and a deep and wide moat, in order to protect himself. Not against any threats from the outside world, but from reality and, most of all, from his inner self.

Now, what would happen if someone approached the outer gates of his castle? What would happen if someone knocked on his door?

Anthony Hopkins is brilliantly cast as the emotionally handicapped author C. S. Lewis, and he does a really good job of portraying him. Debra Winger performs well in her role as the author's American fan, but this is clearly Anthony Hopkins' show.

I recommend that you watch Shadowlands, but don't do it on a night when you're tired. This is a toned-down and fairly slow film, and to enjoy it thoroughly, you need to be focused."
Sirens (1994),"A soft-core, high-minded daydream about the liberating sensuality of art. Sometimes the sirens in the film (Elle MacPherson, Kate Fischer and Portia de Rossi) tickle one another merrily, and sometimes they talk about whether sea slugs make a good aphrodisiac.

The story is based on a real artist, Norman Lindsay(Sam Neill)and there was a real Anglican priest (played by Hugh Grant) sent to convince him to withdraw his ""Crucified Venus"" from exhibition. The film is set on Campion's estate and features his work throughout.

It is a little wild, silly at times, and features explicit nudity and sexual situations. Perfect introduction to Hugh Grant's abilities.

Skintastic moment: Portia de Rossi and her pals pose for a painting, the subject of which seems to be hot chicks who show rack, rug and rear.

Bonus Skintastic Moment: Kate Fischer flashes her ass and a bit of full- frontal from a distance while wading, then continues to bare her breasts for a very long time."
Jane Eyre (1996),"Jane Eyre (Anna Paquin) is an orphan living with her dead uncle Mr. Reed's family. His wife and kids are cruel to her. Mrs. Reed sends her to the Lowood Institution under the harsh Mr. Brocklehurst. She befriends Helen Burns who dies from neglect and sickness. Years later, Jane Eyre (Charlotte Gainsbourg) leaves her dead friend and her mentor Miss Temple to be the governess to French orphan Adèle Varens at at Thornfield Hall. Mrs. Fairfax (Joan Plowright) is the housekeeper and Edward Rochester (William Hurt) is the master. Strange things are happening in the estate. Her aunt dies after confessing her sins to Jane. Blanche Ingram (Elle Macpherson) arrives to be courted by Rochester.

Paquin's Jane doesn't really match Gainsbourg's Jane. Paquin is playing a defiant rebel. She's Joan of Arc. Gainsbourg is a wallflower. I really like Paquin but she may not be doing the character right. At the very least, these are almost opposite characters. Nevertheless, the story is compelling and the romance is romantic. Franco Zeffirelli's directing is beautiful. The Charlotte Brontë novel is a romantic epic and this movie delivers that."
"Last Supper, The (1995)","I just read through 48 comments and I think nobody mentioned ""Arsenic and Old Lace,"" which is an obvious source for the idea of quizzing guests and, as a good deed, giving wine with arsenic to those who'd be better off dead.

Here the story is set against a familiar political divide, and as the murders (and cameos) follow one another, the criteria for getting killed become distressingly looser until the audience becomes impatient for the inevitable retribution.

All this exposition of criteria takes considerable time, and evidently character development needed to be sacrificed. I'm sure that in creating a large group of murderers who all share a house, the creators had something in mind (other than ""Friends"") and we get the impression of an attempt at characterization but it doesn't jell. The movie would have been better off with just one couple in on the plot; that's all Shakespeare needed for Macbeth."
Ransom (1996),"What would happen in the movie was no big surprise to me really, thanks to the bad advertising for this movie, in which the main plot twist was already revealed.

Still ""Ransom"" is a very good watchable movie. OK calling it average maybe is not completely fair by me maybe, cause ""Ransom"" is more than average at times.

It really is good that this movies shows both sides of the kidnap, both the little boy's (Brawley Nolte, yes, indeed the son of...) parents (Mel Gibson, Rene Russo) and the kidnappers (Gary Sinise, Lili Taylor, Liev Schreiber, Donnie Wahlberg, Evan Handler.). The fact that it also shows the kidnappers is what makes this movie even more tense actually.

I'm sorry but I just can't stand Rene Russo in this movie. Her character really irritated me at times. Best actor is Gary Sinise who was really 'hot' in the mid-90's, ever since his Oscar nomination for one of my personal favorite movie's, ""Forrest Gump"". It was also nice to see the at the time fairly unknown actor Donnie Wahlberg, who also did a good job.

The music by James Horner is good, still I'm curious about the original Howard Shore score.

Yes the movie has some good moments and is perfectly watchable but it most certainly is not Ron Howard's or Mel Gibson's best. It also is not a movie that I enjoy watching multiple times. Also the original from 1956 is still a better movie even if it doesn't have action or a spectacular ending. At least it was more tense and less predictable as this movie was at times.

7/10

http://bobafett1138.blogspot.com/"
