Movie,Review
Eraser (1996),"True Lies is often considered to be the last good/great Arnold Schwarzenegger action film. That is because Eraser it seems (at least to me before actually viewing the film), just did not see the amount of success that Arnold's previous action films achieved. Eraser was released in 1996 and had a troubled production where, if it was not for Schwarzenegger, this film would not have been released. The film was directed by Chuck Russell (The Mask, A Nightmare on Elm Street 3: Dream Warriors, The Scorpion King) and stars (obviously) Arnold Schwarzenegger (The Terminator, Total Recall, and Terminator 2: Judgment Day). The film was a box office hit but was not as well received as Arnold's previous films. But that is not to say that this film has it's fans as I have seen a following for this film.

John Kruger is a US Marshall and works as a person who helps protect witnesses. One particular assignment sees Kruger protecting a woman who has information on a company who are developing high tech weapons that are being sold to the wrong people. It is up to Kruger not only to protect the witness, but to make sure these weapons do not get into the wrong hands.

Let's be real here, Eraser is nowhere close to being Arnold's best. Yet, it is far from being his worst. Eraser, for me, was better than I was expecting for the most part. It reminds me of a Dolph Lundgren film released in 2001 called Hidden Agenda. Just imagine this film, hardly any action and fun, and no high tech weaponry. I was surprised that this film was pretty high tech with the whole ""rail gun"" being the main focus. I find it too high tech because if you take it out of the film, the film itself is pretty realistic (for an action movie at least). This high tech weapon takes out any sense of realism. Yet, the weapon itself is pretty unique. The weapon has it's own logical issues, but that is action movie logic for you (and don't take that as me defending it). The special effects are, let's say dated. Completely CG and not always convincing. Mostly used with the firing of the ""rail gun weapon and a few of the bigger action scenes. Otherwise, I do not have a huge problem with it but considering that this is a point in film history that CG is being used and used fairly well, I would expect a little more from this film. Speaking of the action, the action here is fairly good. There are some scenes here that are just plain fun, something that should be present in any good Schwarzenegger action film. We get maybe one big action scene and the rest are fun little action scenes mostly consisting of shootouts and an explosion here and there. Aside from the action, the film has some good comedic moments and we get the usual Arnold one liners. Though when none of that is present on screen, the film feels pretty generic and that is the overall feel for this film. Arnold is still on his up and up in his role of John Kruger. Arnold does give us a good performance and plays the protector character fairly well. You feel safe when around this character. Vanessa Williams plays the woman being protected and she does fine as well and plays a female character capable of holding her own. The story overall takes a little bit to get interesting and when a nice twist is revealed, the film gets a little bit interesting. Again, the film does not do much by itself to be entirely interesting without the help of action and comedy. I should note that this film's cinematographer, did cinematography for Terminator 2: Judgment Day and it is very apparent and looks amazing here with the lighting and the ability to give us viewers a good view of the action taking place. Lastly, Alan Silvestri does a good job with the music here. It is nice to hear it in the background while the action is taking place.

Eraser, overall, is just an OK film, despite my apparent overwhelming praise. It does not surpass some of Arnold's finest but it is still worth a watch as it does have it's moments."
For Whom the Bell Tolls (1943),"I've not read the Hemingway novel on which this film is based, nor will I spend any time summarizing the plot, as others here have already done a fine job of that. Let me just add my voice to those who have praised this film as a very good romantic adventure of its time. It of course has one foot obviously placed squarely in WWII propaganda (Gary Cooper as the iconic romantic American hero), but it's also highly entertaining.

It's longer than it needs to be, and it's a bit talky, but it nevertheless doesn't drag. The highest praise must go to the art directors, who fashion an impressive set perched among some rocky mountains that feels extremely authentic. The color photography isn't as vibrant as other Technicolor products of the time, but that may be due to age. And there's a terrific lush score to go along with the action.

I've never been a huge fan of Ingrid Bergman, but she's not bad here. Gary Cooper is perfectly cast and is required to do little more than just be Gary Cooper, but it works. The most colorful performances come from Akim Tamiroff and, especially, Katina Paxinou as two members of the Spanish revolutionary group. Paxinou is a firecracker, giving an intense performance that dominates the screen whenever she's present.

A highly enjoyable Hollywood product from the war years.

Grade: A-"
Rear Window (1954),"This movie was a very influential piece by a very influential man. They tell me this flick changed the way some things were done in the movie business. I am told by others that this one is one of the truly best of Hitchcock's, well worth checking out. I, nevertheless walked into this movie with an open mind. A mind that quickly got bored.

I did like the caught-up-in-the-mystery feeling that flashed through a few scenes. I did like the famous drawl of James Stewart, and his character's wit throughout. And I am now interested in reading some of Cornel Woolrich's short stories, from which this screenplay was created. But still, I was bored.

Leaving behind the ""importance"" of this movie and only commenting on how it affected me, I only give it a four out of ten. On my personal rating scale that's counted as ""not great, not horrible, don't bother."" See it if you must. It is, after all, one of the talked about films in certain circles. If you have not seen it and end up in one of those circles, rest assured that the person extolling it's genius is most likely paraphrasing a magazine article he or she read last night and is not too sure what they are supposed to think about this one."
Meet Me in St. Louis (1944),"This is Judy Garlands second best film, next to the Wizard of Oz. It has the nostalgic feeling of fantasy for a different time & place. Feeling good & no place like home come into play too.

Vincent Minelli directs this Garland starring vehicle & then marries her after the film. Arther Freed, the MGM musical genius produces it. The supporting cast is strong from character actors Marjorie Main & Chill Wills, to Mary Astor & even a 19 year old June Lockhart.

The story is basically about St. Louis & a family living there in 1903. During the first half hour Judy sings several songs. Then there is a musical break for a while before the songs come back as we go from summer to fall. Then in the winter in the last 15 minutes, Judy finally gets to that tune ""Have Yourself A Merry Little Christmas."" Besides Over The Rainbow, this is her next most famous song.

This Technicolor musical is a good film. Some of the tunes are now dated, but Judys Christmas song is as timeless as any she ever sang & she is in excellent voice. The film features the mandatory happy ending which most films of the period have.

It runs a little short of 2 hours so it doesn't get bogged down which makes it quite watchable & even though it has Christmas in it, it is not broadcast as often as other Christmas films, but is as good as many of the films which are broadcast every year."
Spellbound (1945),"Seriously Spellbound was one the most unusual picture from Hitch, despite it was one of his favorite one, the picture is a thematic production, first to approach this forgotten matter as never seem before, it's probable is the upmost relevance, due during the war 20% of the soldiers were affected by nervous collapse.

The scrip has a nerve to expose and also dive in the labyrinth of sick mind to recover what event triggered de breakdown, however the implausible plot somewhat ruins what might be a powerful feature, just a shaper look will recognize such flaw, further it's unthinkable a man mentally disable replaces a notorious psychiatrist in the clinic, it was no place whatsoever, also when Dr. Constance (Bergman) got cure Ballantyne (Gregory Peck) in a couple months is a blatant fails, this intricate case would take so long on regular psychoanalysis, sometimes years.

David O. Selznick and Hitchcock invited the surrealist painting Salvador Dali aiming to increase the movie reputation on dream's sequence, however Dali made a so gloomy and overlong sequence that Selznick had intervene to cut halfway through, it clearly disappointed Dali, nonetheless accepts the middle ground, visually Hitchcock made ones finest picture mixing many elements as the all door open early sequence that suggestion going to the mind, another highlight was when Peck drinks the cup of milk, what a creative scene, sadly something is missing in the picture, it doesn't enthuse me as other Hitch's pictures.

Thanks for reading.

Resume:

First watch: 2022 / How many: 1 / Source: Blu-Ray / Rating: 7.5."
Father of the Bride (1950),"Directed by Vincente Minnelli. Spencer Tracy, Joan Bennett, Elizabeth Taylor, Leo G. Carroll, Don Taylor, Melville Cooper, Billie Burke, Moroni Olsen, Russ Tamblyn, Paul Harvey, Marietta Canty.

Pity poor Tracy: he suffers endless exasperation while preparing for his only daughter's wedding to a nice young man with a nice job and a nice family. What misfortune! Barely qualifies as a comedy of errors, since it focuses primarily on Tracy's upper middle class woes and whining (why won't anyone drink one of his martinis?). Maybe he was supposed to be a self-absorbed, semi-neurotic schmuck the audience can laugh at, but Minnelli doesn't pitch it in that direction, and Tracy certainly doesn't play it that way. Tracy bumbles through his frustrations, managing the occasional amusing quip or weary observation, but too often maintains his identifiably steadfast dignity to really be funny; the script navigates low-energy sitcom-level mishaps, but does manage a few humorous but predictable punchlines--you think that coat of his is going to rip? Bennett is the reasonable, supportive mother of the bride; Liz Taylor the soft and spoiled bride-to-be. Runs just over an hour-and-a-half but feels much longer.

48/100"
Laura (1944),"A superbly stylish movie. None of its characters is without flaws - even the elusive Laura is too naive for her own good. They are presented lovingly by Preminger, and his award-winning DOP Joseph LaShelle.

The excellent script ranges from caustic Laedecker/Webb put-downs, through brutal Treadwell/Anderson self-assessment, to laconic MacPherson/Andrews minimalism.

The score is, of course, a classic. Raksin's sinuous melody, brilliantly deployed, haunts the picture as powerfully as Laura's portrait haunts Detective MacPherson.

The central performances are wonderful, not least because of the perfect casting. Tierney shines as the enigmatic title character: beautiful, intelligent, somehow both cool and passionate at the same time. Webb dazzles, Price slithers, Anderson simmers. Best of all is Andrews as the detective who barely opens his mouth when he speaks, and on whose face desire barely flickers - but he does enough to show you exactly what he wants and how he feels. It's a great movie performance from an underrated actor. Only Dorothy Adams doesn't quite fit, in a role - Laura's maid - that could easily have been as showy as the others with the right performer.

LAURA doesn't appear to be about anything significant, but it leaves behind it a feeling that it is greater than the sum of its parts. I don't know how this was managed, and perhaps no-one involved in it did either. It's one of those movies where everything just clicked. Seeing it again recently, after many years, confirms its status for me as a significant work, but exactly why or how remains as much of a puzzle as Laura herself."
Lost Horizon (1937),"What a masterful film, filled with adventure, memorable characters, and a story that is profoundly thoughtful. During a tumultuous revolt in China, a party of Westerners, including an important British diplomat named Robert Conway (Ronald Colman), escapes by airplane, flying west through the high mountains of Asia. In this no-mans land, disaster strikes. But beyond, a peaceful kingdom called Shangri-la awaits the party, led by their guide, the wise and purposeful Chang (Oscar-nominated H.B. Warner). Much of the plot takes place in this beautiful and serene place.

In Shangri-la, doctors are not needed, there is no crime, residents are content and happy. And people age very slowly, as a result of ""the absence of struggle"". Despite the forbidding mountains and their harsh weather that surround Shangri-la, this isolated paradise contains lush vegetation, useful minerals, a picturesque waterfall, birds and other wildlife.

Most characters are appealing. I like the wise and patient Mr. Chang. The High Lama (Sam Jaffe) exudes peace and wisdom. The George character is annoying, but serves a purpose as the representative of conventional humanity. There are many lines of thoughtful dialogue. One of my favorites is a quote from Chang who talks to Conway about aging. Says Chang in a non-judgmental and soft voice: ""You know, each time you Westerners celebrate your birthdays, you build another fence around your minds"".

B&W visuals are grainy. Lighting ranges from evocative to bad. In the outdoor adventure scenes, there are lots of interesting long shots. Sets make use of painted backdrops and miniatures. And the special effects are terrific for the era. Background music is intermittent and ranges from nondescript in early segments to ethereal in Shangra-la. Acting is adequate.

Though the film tells a great outdoor adventure story, the real value of ""Lost Horizon"" lies in its deep spiritual themes, as expressed by Chang and the High Lama. Rarely does a film exude such wisdom. And it is mostly for this reason that, despite imperfect visuals, the film ranks among my all-time favorites."
My Man Godfrey (1936),"Of course the deck is slightly stacked in this story of a bum unexpectedly entering a ""stinking rich"" family. It is fairly rapidly revealed that the bum was not really one, that he comes from mostly the same old money background as the family itself, and that this accounts for his immediate ability to find his way around with the Bullocks, he has got at his disposal all the required codes and keys enabling him to wrap them all around his finger. Beyond its well-meaning fairy tale conclusion - the poor being given a job and getting richer or at least a less precarious life, while the spoiled rich will not have to endure poverty, though they might have rather deserved it through their brainlessness - the film is not deep down a socially-conscious comedy, such as some of Capra's most well-known pictures or Sullivan's Travels from Preston Sturges. It is rather the epitome of the screwball genre. Which means that, though it does incorporate a fair amount of nuttiness occasionally verging on the absurd, it also relies first and mainly on a rigorous system of cogs and wheels well-controlled by the screenwriters and the director. The disguise motive has provided some of the best comedies on stage, such as Shakespeare's Twelfth Night or the very subtle comedies from XVIIIth century French playwright Marivaux, so it is not surprising that it soon became a feature of some of the best comedies on screen as well. Here there is a double level of travesty : the butler is a former bum, but actually the bum was himself a former millionaire, so it actually works on three levels. And as often in such stories the comical effect is based on an inversion of normal relations, Godfrey the servant becoming in some way the master of the clueless Bullock family. There are much darker variations on a similar theme, such as The Servant by Joseph Losey or earlier on Miss Julie by Ibsen. Nothing remotely as dark as that here. Godfrey is a broadly benevolent and selfless influence, though his relations with Irene prove that he has no real idea on how to manage the various unexpected effects of his irruption in the dysfunctional Bullock household. He will not find the solution himself - Irene eventually will, which is a brilliant last twist of the story, the wise master has found his own master in the seemingly brainless young woman. Great conclusion. Does one really have to add that William Powell and Carole Lombard are shining bright and the rest of the cast is outstanding? Probably not."
Giant (1956),"This has recently played on Turner Classic Movies, and so they have been playing a short promo on the film. However, I disagree with the critics' assessment that this is a man versus woman film. Instead, this is a film about the pangs of old Texas giving birth to new Texas. Rock Hudson plays the young patriarch of a Texas ranching family, Bick Benedict, in the 1920s who goes to Maryland to buy a colt. He is instantly smitten with one of the daughters in the family (Elizabeth Taylor as Leslie) , in spite of the fact that she raises his Texas ire by saying things such as Texas was stolen from Mexico! Taylor's character is already spoken for, but she throws over her intended and she and Benedict marry on a whim.

Adjustment is hard for Leslie. The Benedict ranch is sprawling but devoid of Maryland's natural beauty. Bick's sister Luz runs the house and is not going to give that title up to some delicate East coast beauty. And when she tries to help the Mexican families that live on the ranch, she finds her husband angry with her. Ranch hand Jett Rink (James Dean in his last film role) falls madly in love with Leslie who just doesn't see it. Meanwhile Luz has always loved Jett, and that love later greatly complicates the Benedicts' lives in a very unconventional way.

Like I said, this is no man versus woman film. This is initially east coast liberal civilized values versus the rough and tumble values of what is still the Texas frontier in many ways. And it is the story of a family over 30 years as Texas changes in its values and what is important in its industry. For example, cattle ranching gives way in importance to the petroleum industry. As for changing values, Bick changes from a man who really doesn't see the Hispanics as human beings to somebody who literally takes a beating to defend the honor of one decades later.

Highly recommended as a film and as a showcase for the talents of Rock Hudson, Elizabeth Taylor, and James Dean. Dean had other good showcases for his talent, but I feel Hudson and Taylor - in spite of her two Best Actress Oscars are both remembered too much for their soapy roles and not enough for their acting skills. Highly recommended."
"39 Steps, The (1935)","This is proof - if ever it were really needed - that age doesn't really affect a film's quality. If anyone needs to see some of Hitchcock's finest moments, this should be among them.

Playing fast and loose somewhat with John Buchan's (1916) novel, Hitchcock nevertheless directs a fast-moving, riveting story of political intrigue and paranoia with some truly hair-raising scenes (the Forth rail bridge scene springs to mind).

Hitchcock makes his usual cameo appearances. Apart from the one noted here, he's also in one of the early scenes after Arabella Smith fires the pistol. The music hall audience panics and make for the egress, 'Hitch' being one of the crowd. He's also one of the detectives seeking Hannay after he leaves the train on the Forth bridge.

There are some really sparkling lines of dialogue: cold, hungry and tired after tramping across the moors in (what I suppose is Fife), Hannay encounters a crofter (played by John Laurie, later famous as Fraser in Dad's Army): Crofter (to Hannay who has asked him for a bed for the night): Can you sleep in a box bed?"" Hannay: ""I can try"" Crofter: ""Can you eat the herring?"" Hannay: ""I could eat half a dozen right now"".

Once inside, the crofter's (much younger) wife asks Hannay the following, after hearing that he lives in London: ""Is it true that the women in London are beautiful?"" Hannay: ""Some of them are but they wouldn't be if they stood next to you."" My word, what a charmer!

In case you were wondering, the thirty-nine steps in the original book referred to the steps down to the sea at a secluded bay, the spy involved arranging to be extracted by a submarine when the tide had covered up to the thirty-ninth step from the top. This is not alluded to in the 1935 film version, other than to give a name to the network of spies involved. Hannay was a mining engineer and Arabella Smith in the book is a man! It's a short-ish film too, coming in at about an hour and a quarter. It's occasionally on British terrestrial telly and never fails to please. Why they tried to remake this (in 1953 and 1978) is anyone's guess as you can't improve on perfection."
Night of the Living Dead (1968),"Romero's gruesome first film, combining gore, 'bona fide' frights horror and in documentary style with skillful characterization, it's one of the most successful independent films of all time. A mysterious plague caused by a satellite that expands a high level of radiation, it creates the recently dead to rise from their graves and scout the countryside and surrounding a farmhouse for feed on and where find shelter a hapless group. The legions of dead people who stalk the house are looking exasperatingly for live humans .

The first time the Zombies appeared was in ¨White Zombie(1932)¨. From then on Zombies remained a firm staple of terror B-genre , bringing the dead back to life was a popular pastime in the 30s and 40s. The early zombies were basically genteel beings and generally likable and agreeable types. Romero created in Pittsburg his own production company Image Ten Productions with his friends, John Russo among them and they each contributed 10.000 dollars and formed the budget for his first movie which made Romero world famous. George A. Romero cast an African-American Duane Jones, unusual by the time.When Romero directed this claustrophobic picture , he gave birth to the modern Zombie genre and the film has had a lasting importance, giving interesting consideration to the violence executed by the zombies. It was initially dismissed as exploitation, but when was re-released , it struck deeply with a disillusioned youth angry with the desperation about Vietnam. It was one of the first successful independent terror productions influencing and inspiring countless imitations, copies and rip-offs. Followed by three equally cellebrated sequels, ¨Dawn of the dead(78)¨where the zombies attack a shopping mall ,¨Day of the dead dead(85)¨ about flesh-eating zombies taking over the world and scientific experimenting on zombies and ¨Land of dead(2005)¨ with high budget played by Simon Baker,Asia Argento and Dennis Hooper. And also an inferior remake in 1990 by Tom Savini with Tone Todd(Duane Jones's role) in which again a bunch of people are pursued by ghouls Zombies ."
Picnic (1955),"A macho drifter (William Holden) sidles into a small town in Nowheresville, U.S.A. and the local womenfolk, who all apparently think that their menfolk aren't up to snuff, drool all over him like he's a stripper at a bachelorette party. Not much else happens in this wanna-be sultry film based on the William Inge play.

The 1950s were a big decade for big movies based on big plays. Unfortunately, every film maker was under so much pressure to tone down whatever it was that made the play big in the first place, that the movies based on them seem all too often like a big to-do over mighty little. ""Picnic"" is nearly plot less; the only suspense comes in wondering if Kim Novak is going to ditch her dull home town and take off with her hunk of man.

Holden was a good actor, but he gives a silly performance here. The script and the direction push too hard the fact that we're supposed to be overwhelmed by his virility---which is a shame, because that was one of Holden's most striking attributes when he was allowed to act more naturally. His furry chest was up there with some of the most famous chests in screen history, yet they had him shave it for this film so that he would look younger. He instead resorts to ripping off his shirt every so often like the Scottish janitor from the Simpsons.

Kim Novak, on the other hand, was never really a good actress, and this movie didn't change my mind. Talk about famous chests---holy cow, she could poke eyes out with those things! The BIG moment between her and Holden comes when they dance at a town social, if dance is quite the right word. If you've seen Elaine on ""Seinfeld"" dance, you will have a pretty good indication of what these two look like.

The best performance in the film comes from Rosalind Russell, who plays the sexually frustrated town shrew, married to the town drunk (Arthur O'Connell). She's able to convey the desperation felt by a woman slowly wasting away in a forgotten corner of the American heartland and illustrates exactly what Novak's character is afraid of becoming.

I know I'm being pretty hard on this movie, but actually I did enjoy it. It's really nothing special, so don't go out of your way to see it, but it is fun to make fun of all the cornball 50s trappings.

Grade: B-"
"Chamber, The (1996)","I would say this one was just run of the mill as far as the overall picture. Gene Hackman, a staple of Grisham movies, is very good and most likely the saving grace. He plays a white supremacist bomber who is set to be executed because he supposedly blew up a one-armed Jewish lawyer and his two twin girls. Chris O'Donnell is Hackman's grandson who becomes his lawyer in an desperate attempt to save his life. I would say that O'Donnell's acting is adequate but not exceptional. Fay Dunaway plays Hackman's aged daughter and turns in a fine showing. The plot is well constructed but it leaves you wondering was justice really done? I feel the answer is the all too usual yes and no. On one hand the guilty were punished and yet no one is satisfied with the outcome which I suppose is true of most real life situations. Hackman's character is as bad as an apple that's been lying on the ground for three weeks but he at times does resemble an actual human being with real feelings and emotions. His character isn't sorry about anything he's done but is his own man. He assumes responsibility for his sins while detesting those who used him for their own ends and it shows when he angrily confronts his old comrade-in-arms who pays him a stupidly ill-advised visit in prison. O'Donnell's character does love Hackman in spite of Hackman's repeated abuse of him and tries everything possible to defend him from final judgment. I can't say I loved this film it was not a wasted experience just not a pleasant one due to the subject material but you can't be happy everyday."
Angels in the Outfield (1994),"This is one of the movies I watched as a kid. Interestingly, during this era the film was made there were a lot of movies which came out with this kind of theme, of a losing team where someone or something helps that team become a winning team. The most memorable film of that category is probably ""Space Jam"" which came out a couple of years later, and I heard it is still the highest grossing basketball movie.

This movie is probably the first movie we are familiar with that the famous actor Joseph Gordon Levitt. He has come a long way since then, and has become like every girls dream. I wonder what happened to the other kid, J.P.? I haven't heard any clear answers. Joseph Gordon Levitt would much later star in a movie with Tony Danza, they even talked a little about this movie in their interviews, but I wish he'd talk more about what it was like working in this movie.

I recently saw this movie on my parents old VHS tape, and while I remember it pretty well since I was a kid, it mostly just seemed like a cheesy movie and a waste of time. Some of the movie seems serious, I mean it's a movie that involves foster kids, and some of the scenes that don't involve baseball or angels are a little serious. But, the movie seems incredibly cheesy and too focused on an individual character. I mean the movie involves a losing baseball team with a manager George Knox played by Danny Glover who can't take always being on a losing team. Then, we have a couple of boys Roger and J.P. who are in a foster home. As we'd see from the trailer, Roger asks his Dad, ""When Are We Going To Be A Family Again."" The father replies, ""The Way I See It, I'd Say When The Angels Win The Pennant."" Now looking at that movie from an adult perspective, it sounds like a sarcastic remark, like why would you believe it? But, Roger takes his fathers words literally and prays for the California Angels in a somewhat funny prayer. The Angels start to help out the California Angels, and that is the main plot of the movie, which is obviously the title.

Let me tell you, while this movie might have wanted to leave a good message of believing in God and miracles, it doesn't do it in a religious way. I mean the angels are lead by Al the boss angel played by Christopher Lloyd. We only see the angels at the ball park, except in one scene. Every scene the angels are in, are cheesy scenes and they do not seem like they are holy, they mostly seem there for comic relief for a film with a somewhat serious tone in some scenes. I mean, it's interesting to think that angels would help a losing team become a winning team with the most bizarre methods. But, the angels weren't in the more serious scenes where what Roger really wanted was his father back. Also, how a prayer would be answered about a losing baseball team becoming a winning baseball team, but not about all the other problems in the world, almost making Roger's problems seem like they're at the center of the universe.

I give this movie credit, it still is somewhat inspirational. But, I wouldn't say the movie is too exciting or too fast paced. I'd say it is mostly just a cheesy movie about angels helping a baseball team win so a boy could get his father back, and again the angels weren't holy.

This movie's message, isn't as inspirational as a more recent movie about the surfer, Bethany Hamilton, ""Soul Surfer."" That movie was truly inspirational, and not in a cheesy way. It also isn't as inspirational as a recent religious movie about a boy who sees heaven, ""Heaven Is For Real."" So, I'm sure everybody who sees this ""Angels In The Outfield,"" could agree that the angels didn't seem holy, and were mostly cheesy. I don't really remember laughing at this movie except in a couple of scenes.

What else I want to say, is I've recently seen another kids movie of a losing team becoming a winning team called ""Underdog Kids."" While that movie was pretty cheesy, I actually enjoyed it somewhat, because I felt like that movie left some really good messages, and probably better messages than ""Angels In The Outfield"" when ""Underdog Kids"" doesn't talk about angels. So, I'd recommend that movie.

Also, the funniest book I've read IN MY ENTIRE LIFE is a book around the same age as ""Angels In The Outfield"" called ""The Toilet Paper Tigers,"" a 1993 book by Gordon Korman. The book is about a low budget little league team of misfits, and a coach who doesn't know how to coach baseball. But, the coach's niece the same age as the boys finds ways to annoy the boys into making them become a winning team. Some of the boys secretly like her. That book would seem to make a better movie than ""Angels In The Outfield,"" of course if it had the right director. It seems like a better story and more exciting. I'd definitely recommend that book.

""Angels In The Outfield,"" entertains me somewhat, but I wouldn't recommend it. I feel like this movie has too much emphasis on angels helping a losing team in cheesy ways, and a boy in a foster home in mostly ways that aren't inspiring, losing the movie's entertaining factor. Watch another Disney movie the same age as this instead, ""Blank Check."" I feel like that one is way more entertaining. I give Angels In The Outfield A 6 for some entertainment, and a movie I enjoyed when I was a kid."
"Sword in the Stone, The (1963)","The Sword in the Stone is one of the scratchiest Disney movies. At the time they were still experimenting with and getting to know the Xerox system, allowing them to produce animation with a smaller budget, but with a noticeably rougher outlines and simpler character models. And it shows. The Sword in the Stone is one of the worst looking Disney films, there's really no way around it. But, it makes up for that, at least partially, with some catchy tunes from the Sherman Brothers, and with fun, memorable characters.

The story is basically that from T. H. Stone's novel of the same name. Merlin is a wizard who ages backwards in time - it's complicated - and he's the one who mentors Arthur Pendragon in his early days as a page in a distant, rural castle in the English countryside. That mentoring mostly consisting of him changing Arthur into various animals and watching as he almost gets eaten. Happy fun times for the whole family.

In all seriousness though, Merlin is a great character. Good lines, classic character design, the best song in the whole film and his various hijinks with Arthur's life do keep us entertained throughout the whole film.

What keeps this from being a greater Disney film is that the story itself doesn't really contain all that much and that the side characters are not that interesting. In the book we have knights, creatures of the forest, Robin Hood of all things, villagers, castle folk. None of which we see in this film. It's just Merlin, non-speaking animals and Arthur most of the time. It's kind of fun, but the book had potential for so much more. Imagine if they did King Arthur during the 90s, in the middle of Disney Renaissance. That would have been amazing. Just think about it.

In the end The Sword in the Stone is a perfectly good children's film with a more relaxed tone than was typical for a Disney film at the time. It's not bad, but it's unfortunately not great either."
Robin Hood: Prince of Thieves (1991),"I remember when ROBIN HOOD: PRINCE OF THIEVES came out, I had extremely high hopes for it. The promotional stills and interviews looked promising, and I was expecting a high-spirited romp on par with Errol Flynn's celebrated film. Boy, was I in for a letdown.

The movie starts off thrillingly, with Michael Kamen's spectacular score playing over medieval illustrations. But as soon as the opening credits end, the film shows its true colorsa dark, dank, gore-laden bore. Seriously, what Robin Hood movie worth its salt starts with a dismemberment scene? I couldn't even look at the screen for this sequence. Alas, it was only the beginning. We're later treated to a close-up of Robin slitting his hand open (and blood seeping thru his fingers) to swear revenge for his father, we see Will Scarlett take an arrow thru the hand, we see the Sheriff of Nottingham's witch slice her arm open and spit into her blood to make a prediction, we see a blood-filled egg cracked open in another scene, we see the Sheriff's face getting stitched upreally, how's a guy supposed to keep his popcorn down? How did this movie get away with a PG-13 rating? This is R-level stuff all the way. Of course, the movie's lack of color and light doesn't help much. I don't mind them foregoing the tights for this go-round, but why isn't Robin Hood wearing his signature Lincoln green? Why isn't Will Scarlett at least wearing SOMETHING red? Everybody's wearing browns and blacks, which makes the film monochromatic and dull. Sherwood Forest looks dirty and gloomy instead of inviting and exciting. The sets are so dark and shadowy that it's a miracle anyone can see where they're going. I'm sure John Graysmark and John Bloomfield did their best with the sets and costumes, but they would have been better served had they been colorful and well-lit. And the plot takes too much of the spirit out of the legend. Robin's such a sullen gloomy Gus that it's impossible to imagine the Merry Men taking him in, much less letting him lead them. Friar Tuck's reduced to a potbellied wimp (what happened to the swordsman who was more lethal than he looked?). Azeem, while a good character in his own right, really doesn't belong in the Robin Hood mythos. (He would have made a fine stand-alone character, though.) The witch has no business being in this film at all. And what purpose does it serve to make Will Scarlett Robin's traitorous half-brother? Director Kevin Reynolds tries to guide the movie with a swift and steady hand, but the film is such a dismal mess that he ultimately can't hold it together. It's so ponderous and serious that there's no sense of fun to be had. And hearing Kamen's glorious score accompanying the film makes the experience even worse. That music deserved to be in a much better movie, and it possesses the fun, exciting spirit that the movie itself utterly lacks.

And then there's the acting. You couldn't find a better Sheriff of Nottingham than Alan Rickman, and he literally steals the show. But that's not too hard when everyone else stinks. Morgan Freeman does his best with Azeem, but again, this character doesn't belong in the saga. Mary Elizabeth Mastrantonio doesn't have any spark as Marian, nor is she really beautiful enough to play the part (Olivia DeHavilland she ain't). Christian Slater can't make heads or tails of the tarnished Will. Brian Blessed is wasted as Robin's doomed dad, as is Michael Wincott as Guy of Gisbourne. Sean Connery's cameo as King Richard is fun, but pointless. The supporting players are so dull they aren't even worth mentioning. And Kevin Costnergreat actor, but a LOUSY Robin Hood. He has neither the presence or the attitude this character requires, and he's always talking in a droning monotone. In no way does he come off as an inspiring leader; he's more apt to put you to sleep. Nor does he have the physicality the role demands. I haven't seen a Robin Hood this inept since Barrie Ingham in A CHALLENGE FOR ROBIN HOOD. Yeah, Costner gets in a few good shots with an arrow, but when Robin thoroughly sucks at swordplay and can't even take the Sheriff without help from Azeem, you know the filmmakers have screwed up. Robin Hood's supposed to be the last dude on the planet you want to mess with, not a graceless klutz. Errol Flynn would have trashed the Sheriff and his witch with both hands tied behind his back. Heck, even Cary Elwes' MEN IN TIGHTS incarnation and Disney's cartoon fox Robin would have made short work of them. This Robinwell, had he been killed at the end of the movie, I doubt anyone would have really cared. He's hardly the sort of guy you want to root for.

Call me old-fashioned, but I don't like my swashbuckler epics to be gory, dark, and dismal exercises in tedium. I like them bright, colorful, exuberant, and funwith a minimum of bloodletting. THE MASK OF ZORRO is a case in point, as are THE PRINCESS BRIDE, LORD OF THE RINGS and PIRATES OF THE CARIBBEAN. Compared to those films, PRINCE OF THIEVES falls horribly short. Compared to the Errol Flynn classic it so wants to topple, it's an even bigger failure. Maybe some day there'll be a good, modern Robin Hood movie that measures up to the Flynn version and truly revives the legend for a new generation. But for now, this film ain't it. Stick with the Flynn version."
