Movie,Review
Vertigo (1958),"John ""Scottie"" Ferguson (Jimmy Stewart, never better) is a retired detective with a severe fear of heights after a botched chase to capture a criminal. Due to his newly acquired acrophobia, he retires and wanders around the beautiful streets of San Francisco. Out of the blue, an old college friend Gavin Elster asks him to follow his wife Madeleine, as he believes that Madeleine may be possessed by the spirit of her great-grandmother, drifting in and out of reality and into trance-like states of mind. So Scottie agrees to follow the mysterious blonde (Kim Novak) as Hitchock guides us throughout San Francisco and into his strange and dark mind. Little by little, Scottie begins to become infatuated with Madeleine, and after he saves her from suicide (she jumped into San Francisco Bay) and decides to help her, he falls madly in love with her. In finding pieces of the puzzle to Madeleine's mystery, their journey takes them to the San Juan Bautista where Madeleine meets her end by tumbling off the bell tower, presumably by suicide. Scottie tried to save his love but his fear of heights stopped him. For the next year Scottie falls into a deep depression, feeling guilty for his impotency to save his love. His depression is halted when he sees Judy Barton (Novak again). Judy isn't like Madeleine--she's plain, in touch with reality and even vulgar when compared. But her face looks so much like Madeleine. Scottie begins to court Judy first for herself but eventually he tries to mold her into the beauty he lost prematurely, unaware that Judy has a big secret up her sleeve.

When it was first released, Vertigo didn't get good reviews and it didn't make money at the box office. People didn't understand the bizarre dream sequences that were so ahead of their time, they didn't feel sympathy for the characters (at the end, even Scottie is unlikable), and the BIG TWIST is given away in the middle of the movie instead of at the end, a la Psycho. Even I had my complaints about that last one, yet after a second viewing I realized that this movie wasn't even about what really happened to what really happened to Madeleine; it's about men's psychological--and sexual--desire for the perfect woman, even if she's out of touch with reality. This movie is considered Hitchcock's most personal film, as he could be domineering with his actresses, trying to mold them into his own dream. After the ""failure"" of Vertigo, Hitchcock never worked with Jimmy Stewart again, unfairly blaming him for not being able to draw a crowd on account of his age. Luckily for everyone, Vertigo has gotten better with age and is no longer forgotten. In the late 80s Vertigo started popping up on Top 10 Films of All Time lists, and today it's considered Hitchock's best film, and most definitely one of the best ever made.

The biggest reason for Vertigo's late success is because it is Hitchcock's most analyzed film and because it works on a psychological level; The film points out that men would rather have an unavailable, beautiful woman who is out of touch with reality than a woman who understands her surroundings and is utterly available. This is pointed out twice, once with Midge, an ex-fiancée and good friend of Scottie and later with Judy, who tries to make Scottie love her for who she is and not because she reminds Scottie of Madeleine. The first hour is drawn out very slowly, and while it's not as fast-paced as other Hitchcock's films, he uses it wisely. He starts by first gaining--later testing--our sympathy for Scottie; when he's hanging for his dear life in the opening scene, we pray for him (even though we know that there would be no movie if Jimmy Stewart dies in the first 3 minutes). When he's chasing Madeleine up the bell tower, we hope that he can get there in time and kiss his lover. And when the romance turns dark in the second outing to the bell tower, you feel just as caught in the middle as Scottie does in that moment. Hitchcock blurred the lines between victim and villain, and he earns our creative respect for him.

The key element to why Vertigo works so well in the end is because of the actors. It's practically impossible to think of anyone other than James Stewart, who embodied the everyman, and for that reason is so convincing in testing our sympathies. It's all in the minimalistic ways he does it, with the slightest crinkle in the forehead or the movement in the eyes doing evoking more emotion than most actors do screaming and crying. This is his best performance next to Mr. Smith Goes to Washington. And Kim Novak is ravishing and haunting both as Madeleine and Judy, utterly convincing in both roles. With my respects to Grace Kelly, Novak just may be the most mysterious and convincing Hitchcock blonde to grace the screen. Their chemistry together, despite their age difference is explosive and natural.

Buy--don't rent--this DVD and you'll find yourself falling for every detail of this brilliant film."
North by Northwest (1959),"""North By Northwest"" is another of Alfred Hitchcock's thrillers where an ordinary man is put into an extraordinary situation. As in most of these movies, the hero has to quickly adapt to his situation or perish.

This time it is Cary Grant who is thrust into a world of international intrigue when is mistaken by villain James Mason for an American operative named George Kaplan (the film's ""McGuffan"" by the way). Along the way he is seduced by Mason's mistress (Eva Marie Saint) while being pursued by Mason and his cronies from New York to Chicago to South Dakota and ultimately to Mount Rushmore for the film's climax.

""North By Northwest"" is full of classic Hitchcock moments. First,there is Grant's frustration and fear as he tries to explain to Mason that he is not the person they are seeking. Next, the scene in the cornfield where Grant is isolated and attacked by a plane is pure Hitchcock. Then we have the art auction where he cleverly escapes Mason's henchmen and finally, the finale at Mount Rushmore in a scene reminiscent of a similar one in ""Sabotage"" (1942) (which took place at the top of the Statue of Liberty).

The cast, as in most Hitchcock films is excellent. Grant is understandably confused and frightened as the the hero, Eva Marie Saint has never been sexier as the femme fatale, James Mason is suave and sinister as the villain and Martin Landau in an early role, is good as Mason's chief henchman. Hitchcock regular Leo G. Carroll is cold heartedly sinister as the ""professor"". Jesse Royce Landis as Grant's mother (she was about Grant's real age) is wasted and unnecessary to the plot.

The only problem that I have with this and other Hitchcock films is his over reliance on back projection and soundstage ""exteriors"". Other than that. ""North By Northwest"" has to be considered as one of Hitchcock's best. Watch for Hitchcock's hilarious cameo appearance at the end of the opening credits."
Some Like It Hot (1959),"It's a classic comedy starring Tony Curtis and Jack Lemmon as two musicians who witness a mob hit and, to protect their identities, disguise themselves as female musicians and flee the state with a female band disguised, only to find themselves being chased by men and the mob.

Curtis and Lemmon are like a mismatched couple, bickering and becoming frustrated with one another as they go through their misadventures on the road. It serves up some chuckles and humor and helps with the film's steady-moving plot. Marilyn Monroe as female lead Sugar Kane is surely the highlight of the movie and did what I think is one of her most iconic roles, bubbly, innocent-acting and vulnerable in her acting and singing two show-stopping songs. Her spellbinding beauty is sure to charm anyone and she had some good chemistry with Curtis.

However, the film does suffer a little from Curtis and Lemmon's at times overzealous acting and the lack of suspense from the pursing-mob subplot. Overall, though, it's not a bad film and is good for some laughs.

Grade B-"
"Maltese Falcon, The (1941)","Humphrey Bogart died nearly fifty years ago, but polls still put him at the top of all-time Hollywood stars. What turns a man into a legend? The man himself wasn't much: a slight build, not too tall, no Stallone muscles to swell his suit. What he had in classic films like `The Maltese Falcon' was a voice that cut through a script like a knife. `The Maltese Falcon,' directed by John Huston in 1941, reprised Dashiell Hammett's thriller. (It had been filmed before.) Hammett practically invented the tough guy so deep in cynicism nobody could hope to put anything past him. The novel, thick with plot, wasn't easy for director John Huston to untangle. Few people who cherish this film can summarize its story in a sentence or two. I'll try. San Francisco private eye Sam Spade (Bogart) is pulled into the search for a fabulously valuable statue by a woman who seeks his help. First, his partner is killed, then Spade pushes through her lies to uncover connections to an effete foreigner (Peter Lorre) and a mysterious kingpin (Sydney Greenstreet). The story unfolds like a crumpled paper. But the whodunit becomes less important than how we respond to the strong screen presence of Bogart and his co-stars. That's what makes `The Maltese Falcon' a classic. We see more and appreciate more each time we watch it. The art of Huston and Bogart doesn't come across until a second or third viewing. Huston invented what the French called film noir, in honor of Hollywood films (often `B' movies, cheap to make, second movies in double features) that took no-name stars into city streets to pit tough guys, often with a vulnerable streak, against dangerous dames. Audiences knew that when the tough guy said, `I'm wise to you, babe,' he'd be dead within a reel or two. Bogart was luckier than most noir heroes, but it cost. Struggling to maintain his own independence  against the claims of love or his own penchant towards dishonesty  the Bogart hero can do little better than surrender, with a rueful shrug, to the irony his survival depends on. The climax of `The Maltese Falcon' ranks with the last scene of `Casablanca,' another Bogart vehicle, in showing how the tough guy has to put himself back together after his emotions almost get the better of him. That assertion of strength, bowed but not broken, defines the enduring quality of Bogart on screen. For Huston, telling this story posed a different problem. Telling it straight wasn't possible  too many twists. Huston chose to focus on characters. One way to appreciate Huston's choices is to LISTEN to the movie. Hear the voices. Notice how in long sequences narrating back story, Huston relies on the exotic accents of his characters to keep us interested. Could we endure the scene in which Greenstreet explains the history of the Maltese falcon unless his clipped, somewhat prissy English accent held our attention? Also, we watch Bogart slip into drug-induced sleep while Greenstreet drones on. Has any director thought of a better way to keep us interested during a long narrative interlude? And is there a bit of wit in our watching Bogart nod off during a scene which, if told straight, would make US doze? All of this leads to the ending, minutes of screen time in which more goes on, gesture by gesture, than a million words could summarize. He loves her, maybe, but he won't be a sucker. The cops come in, and the emotional color shifts to gray, the color of film noir heroes like Bogart. Bars on the elevator door as Brigid descends in police custody foreshadow her fate in the last image of Huston's film. But after the film, we're left with Spade, whom we like and loathe, a man whose sense of justice squares, just this once, with our own, maybe. Black and white morality prevails in a black and white movie, but Sam Spade remains gray  and so does our response to this film classic."
Sabrina (1954),"This is the reason why you watch movies. This is why people feel so strongly about them, make them part of their lives, and love to talk about them. It reminds us of what is good about the movies and makes us long for a time when you can have this kind of talent, both in front of and behind the camera, make wonderful,touching, hilarious films.

""Sabrina"" may not be the best film that Wilder, Bogart, Holden, or Hepburn made, but it came along at a time when all four of them were going through the best part of their careers.

Holden was not too far removed from winning the Oscar for ""Stalag 17"" and was about to enter a ""golden"" period, starting with ""The Country Girl"" and continuing on until ""Bridge on the River Kwai. Bogart ( a last minute replacement for Cary Grant), had just completed ""The Caine Mutiny"". Hepburn had just won the Oscar for ""Roman Holiday"", and Wilder had ""Stalag 17"" and ""Sunset Boulevard"" completed, and would have a string of hits that started with ""Sabrina"" and continue on until ""One, Two, Three"" in 1961.

All of the stars were properly aligned for ""Sabrina"". Although I think Grant might have been better in the part, Bogart worked hard to be semi-tough and likable. I'll be honest and say I found it disturbing to see him try to win over Hepburn. His features were too worn and hard to be completely winning. He and Holden worked well together, which is amazing when you consider they couldn't stand each other off screen.

Hepburn, of course, is gorgeous. She's the perfect combination of charming, elegant, tom-boyishness, and beauty.

Wilder does it again with his screenplay and directing. First he assembles an excellent supporting cast, especially Walter Hampden and John Williams. Then he keeps the comedy coming and seldom lets up for us to catch our breath. His use of the camera is terrific too. I love the shot of Bogart at his desk in the distance, while the camera shoots through several doorways.

Top notch production, first rate cast and wonderful screenplay and directing add up to a classic every movie lover should own.

9 out of 10"
Roman Holiday (1953),"First, the good stuff. (1) The shots of Rome are wonderful. One can hardly believe it's the same crowded metropolis that it is today. Let's hear it for 1953! The other recent film that shows Rome so beautifully is ""The Talented Mr. Ripley"". (2) As usual, Audrey Hepburn is just wonderful. She came from some beautiful planet. The scene when she wakes up in Gregory Peck's apartment is lovely: I just think of how she tries to cover herself with the blanket and misses covering her posterior. Just great. The scene at the ""Mouth of Truth"" is fantastic.

Second, the bad stuff. (1) Gregory Peck just does not fit Audrey Hepburn. He lacks her light touch. He is a bit wooden --- just like Humphrey Bogart in Sabrina. I thought that Gary Cooper was a better romantic lead in ""Love in the Afternoon"". (2) I am always uncomfortable when Italian characters are portrayed as a type of buffoon. (3) A princess on the lam is a great idea, but monarchy as a real institution, as portrayed in this movie, has very little meaning anymore. I realize that Queen Elizabeth was crowned a couple of years before this movie was made, and the pomp, mystique, and the royal ethic of self-subordination were probably still very much alive. But now all that is quite tarnished for whatever reason. Princess Ann's transformation and maturation therefore seem artificial and dated.

What can I say? As a Hepburn film, it's a 10. As a movie, it's a 5 or 6."
Sunset Blvd. (1950),"Here is again a huge disappointing « classic » compared to the raving critics it receives.

On the form, there is not much to say, it is your typical Billy Wilder movie with a perfect mise-en-scène and photography (very good work on lighting).

There is however a lot of criticisms to make about the content because even though the movie tackles quite effectively, with a cutting look, the Hollywood scene, its fallen stars and aspiring artists, the plot is horrendously unimpressive and extremely shallow.

This pseudo romance between William Holden whose role is too bland, too unidimensional, and Gloria Swanson who overacts from start to finish, never captivates the viewer because this story lacks coherence and cohesion, not to mention the movie sometimes looks like a thriller, sometimes like a drama, sometimes a romance, it mixes up too much genres without really developing any of them which ultimately serves it badly."
Notorious (1946),"Notorious (1946) was written by Ben Hecht and directed by Alfred Hitchcock. It stars Cary Grant as Devlin, an FBI agent, and Ingrid Bergman as Alicia Huberman. Huberman's father has been convicted of treason against the U.S., because of his postwar Nazi activities. Bergman is drinking her life away among friends who are drinking their lives away.

Grant recruits her to join him in South America and seduce the Nazi leader there--Alexander Sebastian, played by Claude Rains. How can a movie miss when it stars Bergman, Grant, and Rains?

The plot is Hitchcockian, and not very subtle, but who can resist star power like that? Some of the scenes make us groan 70 years later. Bergman is a ""loose woman,"" so it's OK for her to marry Rains in order to help the FBI. Everyone smokes. Evil people look evil, and good people look good. Actually, that's an asset. Leopoldine Konstantin as Rain's mother, Mme. Sebastian, looks very evil and she acts even more evil than that. She only has a supporting role, but it's what she does with that role that counts.

We saw this film at the excellent Dryden Theatre at the George Eastman Museum, in Rochester NY. It was great to see it on the large screen, but it will work almost as well on a small screen. IMDb raters have placed this movie in the top 250 movies of all time. That's not a mistake--it deserves to be there."
To Catch a Thief (1955),"To Catch a Thief (1955) is another Hitchcock classic that I recently rewatched on EPIX on demand. While more of a thriller than horror, the storyline focuses on an imitation thief of a world famous cat burglar in France. The imitated returns to France to track down the imitator and uncover the rationale for their acts and catch them before he's blamed for the crimes. He quickly identifies the next victim, because that's who he would target, and shadows her in a game of cat and mouse until the thief strikes putting his and the victims life at risk.

This picture is directed by legend Alfred Hitchcock (Psycho) and stars Cary Grant (Charade), Grace Kelly (Rear Window), Jessie Royce Landis (North by Northwest), John Williams (Sabrina) and Brigitte Auber (The Man in the Iron Mask).

This storyline is absolutely brilliant in terms of being a creative ""who done it"" picture while also being a fascinating character piece. The cinematography in this film was way ahead of its time starting with the very first scene. The lifestyles were fascinating and well delivered and the acting, writing and dialogue is out of this world. Kelly vs the French teen in this was hilarious and Grant is suave and unpredictably fluid. The plot unfolds at the perfect pace and the rooftop climax is legendary.

This is a magnificent film that is a Hitchcock masterpiece. I would score this a 10/10 and strongly recommend it."
"Adventures of Robin Hood, The (1938)","When King Richard is captured while abroad, his treacherous brother Price John uses the situation as his opportunity to seize the title for himself. With his wicked ways he oppresses the people, boosts taxes, hangs those who refuses to pay them and generally rules with an iron fist. Out of this situation a hero arises, Sir Robin of Locksley, who forms a band of outlaws to disrupt the actions of Prince John's men and steal the money back that they have stolen from the citizens of the land. However with Guy of Gisbourne and the Sheriff of Nottingham, Prince John makes plans to capture Robin and make an example out of him  but they've got to find him first!

This film often sits high on many critics' lists along side many films that would be considered worthy because they would be called 'art' or generally be classic films in the traditional sense; indeed this film also sits high on the top 250 list on this site  and long may it continue to do so! Although this film is hardly the sort of stuff that the high-brow critic would pick in his top 100 list, the fact that it usually appears there says a lot for just how good it is  not as a classic and deep piece of art but as a really enjoyable adventure film. We all know the basic story and the film sticks to it well  although to be honest I can never remember if I know it from this film or from the legend itself! The plot is engaging but it is the manner of delivery that makes this film so much fun to watch.

The action is hardly groundbreaking (how could it be after 60+ years?) but given that it isn't based on effects, it has stood up really well and is enjoyable to watch  it's an overused term but the action here is what I would define as 'swashbuckling' fun! For my money the even better aspect of the film is that it manages to take this vein of good clean fun and run it through the entire film. Most enjoyably for me was the dialogue that was often laugh out loud funny  some lines were hardly of the period but were funny none the less! Outside of the comedy in the dialogue, the film manages to retain the sense of fun in all but the odd darker scene. This sense of fun is passed through (and sustained by) the performances, which are led by a typically cocksure (pardon the pun) Errol Flynn. He plays Robin larger than life, and rightly so. He is tremendous fun in the lead and he is major part of making sure it all comes off. Rains has a minor role but he is not a straight bad guy and has a strange humour about it  he may not have the ham that Alan Rickman would later bring to the role but he does it very well nonetheless. Playing a more traditional bad guy was Basil Rathbone  a good actor and made all the more enjoyable performance for me because I rarely see him in anything but the Holmes movies. De Havilland is pretty but doesn't make much of an impression as Marion but luckily Robin's merry men are roundly good with fun performances from Pallette, Hale, Knowles and others.

Overall this is a great film  not because the story is really deep or the special effects are astounding but simply because it is a really fun (and funny) swashbuckling adventure. With a real sense of fun running though the script, the cinematography (and wondrous Technicolor), the dialogue and the performances this film has stood up effortlessly over the past 60+ years and it will continue to do for long after my generation are dead and buried and other ones come to discover it."
East of Eden (1955),"James Dean made only three films before his untimely death in 1955. EAST OF EDEN is the only one I hadn't seen and the second of the three to be shown on Reel 13. I was particularly curious about EAST OF EDEN because it paired Dean with one of his Actors' Studio mentors  director Elia Kazan. Kazan introduced the more naturalistic ""method"" acting style to Hollywood with films like A STREETCAR NAMED DESIRE and ON THE WATERFRONT. The impact of the collaboration is most apparent in that Dean, for the only time in his brief career, seems to be surrounded by actors with a similar background and training. In the review of REBEL WITHOUT A CAUSE, I noted how it often seemed that Dean was acting in his own movie, but here, he is amongst peers in Julie Harris, Burl Ives, Lois Smith and Jo Van Fleet, who won an Oscar for her supporting performance (I am usually against giving Oscars to people for less than ten minutes of screen time, but I might have to make an exception here  she was brilliant).

Oddly enough, with all the familiar and talented thespians around him, Dean's presence is less effective than it was in his other work. Don't get me wrong  he displays several moments of greatness (great body language throughout, outstanding choices in the Ferris wheel scene), but as blasphemous as it might be to say, there were a few moments where I felt he went too far. He is constantly whining to such an extreme degree, that it diffuses the moments that really call for it. Now, this isn't overacting in the traditional sense. As a matter of fact, I feel similarly about this performance as I did about the recent performance by Daniel Day-Lewis in THERE WILL BE BLOOD. It's more scenery chewing than overacting. Both actors are believable when they hit those extreme emotions, but I wonder if the choice to go that far is always appropriate. While it's impressive that they can get there, they might be actually be harming the overall narrative. The more often they cry or scream, the less impact it will have as the film goes on. This is problematic because, more often than not, the end of a film requires the broader emotions more than the beginning. For example, there is a scene toward the end of EAST OF EDEN where Dean's character presents his father with a gift that he worked his ass off for, but the righteous father manages to find the negativity in it. Dean cries and convulses in full breakdown mode, almost as if he didn't have control of his motor skills. This had the potential to be very powerful  if we hadn't seen it four times earlier. To be fair, this was Dean's first film and he clearly went on to refine his craft in his next efforts.

Elia Kazan also seemed a little off his game. This film, which was possibly his most ambitious in terms of scope and budget seems more like an experiment to him than anything else. I got the sense that he was almost playing with ideas and concepts. He employs these very interesting Dutch angles throughout, but very often, they don't seem to be motivated. There is an early Q&A scene between Dean and Raymond Massey. As the scene goes on, the angle becomes more off-axis, but the scene occurs too early to utilize a technique that extreme. (There is a scene later on the film when Dean is on a swing where Kazan justifies the awkward angle by using the forward movement of the swing to essentially ""push"" the camera off-axis. This works much better). Other experiments were more successful. First, this might have been the first time he shot in color and the results are astounding. The cinematography is beautiful and the colors are extraordinarily rich. Second, he is a master of staging and not in the theatrical sense. This is very much blocking for the camera frame. The best example is the scene that takes place immediately after the scene where Dean presents the gift. Dean pouts in the backyard under a huge tree. Its leaves hang so low that they obscure the entire top half of Dean. Julie Harris runs under the tree to console him so she is also hidden. (This idea of obscuring characters/moments from the camera occurs often in the Kazan oeuvre). From their legs and torso, you can tell they stand close, but is he crying on her shoulder? Are they making out? Then, Dean's brother comes out and orders Harris (his girlfriend) out from the tree. She runs out and into the foreground. The brother is in the middleground with his back to the camera and Dean is in the background, still obscured by the tree. The brother then begins to admonish Dean's character, but it's Harris' face we see  as if the brother could be referring to either one of them. It's a beautiful, simple and truly cinematic framing idea that manages to convey a multitude of ideas with one swift stroke.

As you may have interpreted, I have mixed feelings about EAST OF EDEN. While the artistic achievements of the film are exciting, the film ultimately fails to pack an emotional punch, possibly because the narrative is mired in the complexities and the allegories of the Steinbeck novel it's based on. Familial relations, foreign politics, xenophobia, profiteering, infidelity, class distinctions, the nature of evil and of course, the albatross hanging over the whole thing  Biblical allegory  are all covered within the 110 minutes of EAST OF EDEN. While I think it's great that Kazan tried to layer the film with all that meaning, I wonder if he didn't push it too far. With all those deep issues crammed into one package, it's hard to care about any of them."
"Thin Man, The (1934)","What a pleasant surprise! Settling myself down to watch 'The Thin Man,' W.S. Van Dyke's highly-suspenseful, hard-boiled detective film, based on Dashiell Hammett's mystery novel of the same name, I had no idea that the film would be a remarkably well-written comedy, with the murders themselves taking second tier to the witty banter of Nick and Nora Charles (William Powell and Myrna Loy). Hilariously scripted, with flawless acting from all involved, 'The Thin Man' is one of the most refreshingly funny films I have seen in a very, very long time.

Nick is a retired detective, but he is purported to have been one of the best. Nowadays, he is quite content to sit back, help himself to another martini and pay little mind to the mysteries that may pass his way. When we first sight Nick, he has his back turned to the camera, and he is teaching the bartenders how to properly prepare a martini: ""The important thing is the rhythm. Always have rhythm in your shaking. Now a Manhattan you shake to fox-trot time, a Bronx to two-step time, a dry martini you always shake to waltz time.""

Nora, who can match wits with her husband at any time, is Nick's playful and exuberant wife, always itching for a little mystery and intrigue. The two have the sort of chemistry that we all hope for in a marriage, and is always the most fun to watch on screen. They have a playful understanding with each other; there is no obligatory family discord in this marriage, nor are there any secrets or mistresses (these evils are saved for the less ""perfect"" relationships in the film). Husband and wife take any chance they can to good-naturedly disparage each other and prove their own superiority, and, by the end of the film, they are about at level pegging. Walking into a bar on one occasion, Nora demands to know how many martinis her husband has already consumed. She immediately orders five more to be even with him!

The mystery itself is a bit of a muddle, but if you think too hard about it you'll miss all the clever repartee between our two detective spouses. When secretive inventor Clyde Wynant (Edward Ellis, who is the ""Thin Man"" referenced in the title, though most audiences and critics ostensibly referred to Powell's character as such) goes missing, and his former lover (Natalie Moorhead) is found dead, Wynant is considered the prime suspect. Eventually returning from retirement to clear his friend's name, Nick and an enthusiastic Nora enter a web of deceit, lies and betrayal to find the real murderer. Among the possible suspects are Wynant's ex-wife, Mimi (Minna Gombell), Mimi's new partner, Chris (Cesar Romero), a petty thief, Joe Morelli (Edward Brophy) and a shifty criminal, Arthur Nunheim (Harold Huber). Having finally come to a conclusion about who the murderer is, Nick invites all the prime suspects to a dinner party at his place, announcing to everyone at the beginning of the meal, ""the murderer is right in this room. Sitting at this table! (and then to the waiter) You may serve the fish.""

'The Thin Man' was nominated for four Oscars at the 1935 Academy Awards (Picture, Director, Adapted Screenplay, Actor (Powell)), and spawned a respectable five sequels, a 1957 television series and a radio play. It also made a star of Skippy (later renamed Asta), the Wire-Haired Fox Terrier who accompanies the Charles' on several of their clue-finding missions. In terms of pure entertainment value, films do not get much better than this."
It's a Wonderful Life (1946),"After strong performances in films such as ""Mr Smith Goes to Washington"" and ""The Philadelphia Story"", James Stewart confirmed his status as one of the greats with his performance as George Bailey in ""It's a Wonderful Life"". This movie is, without a doubt, the best of all time.

""It's a Wonderful Life"" is a movie that you can watch over and over again. It's movie that makes you think, about life in general and how each person makes a difference, and about how great life can be (hence the title ""It's a Wonderful Life). Whilst making you think, it also entertains with many light hearted moments, particularly towards the end of the film.

The direction, sound and casting in ""It's a Wonderful Life"" are second to none. Yet it is the fact that almost any person can watch this movie and come away feeling inspired that makes it easily the best movie of all time!

A 10/10 without a doubt!"
Bringing Up Baby (1938),"Film Review – Bringing Up Baby

Howard Hawk's screwball comedy, Bringing Up Baby (1938), that entails a series of misunderstandings occurring one after the other between a polite paleontologist, a gorgeous clumsy woman and a leopard named Baby. After their run in at a golf course, Susan (Katharine Hepburn) convinces David (Cary Grant) to help take care of her auntie's pet leopard, as she believes David is a zoologist rather than a paleontologist. A series of comical errors ensue throughout the film played out by excellent overall performances by the entire cast.

The plot was at times very frustrating to follow, due to the absurd misunderstandings that consist of stupidity too hard to believe. This is most prominent towards the end when somehow everyone involved ends up in trouble with the police. However, aside from that, the film is a joy to watch for the brilliant acting and screen presence of Cary Grant and for the wonderful comic timing by Katharine Hepburn. Hepburn and Grant share great on-screen chemistry which at first seems to elicit the dynamic of a brother/sister friendship. Though as the film progresses, their bizarre relationship unfolds into quite an unlikely romance that didn't seem entirely convincing.

In many scenes, Hawks and the editor, George Hively, deliberately showed long durations between cuts, eliciting a dynamic that resonates with an on-stage play. This decision was cleverly made to accentuate the acting skills of the cast members, particularly Hepburn and Grant. The camera lets the comedy unfold through their performances without interruption. This technique allows them the freedom that two great actors require to get the best out of their talents. It is a technique that has since been used throughout cinema for decades.

Bringing Up Baby is a classical film that consists of good writing, great comic performances and many laughs along the way."
"African Queen, The (1951)","This is almost strictly a two-person movie with Humphrey Bogart and Katharine Hepburn dominating the story and screen time. It's a likable classic film because of those two famous actors, a nice romance, good adventure and even some comedy thrown in to the mix. I'm shocked a well-known film with these actors still isn't available on DVD in Region 1, as of late 2006.

The two actors squabble in the beginning but I like the fact that the film didn't go on too long in that regard as they did in many old-time battle-of-the-sexes movies. The story also a little unusual in that neither lead actor is in his/her prime, meaning it's almost a middle-age romance story.

Once they become enamored with each other, the movie mainly goes into the trials the two have in piloting this boat, ""The African Queen"" down river with the goal of reaching a German ship and blowing it up. Yes, it's a World War II movie, of sorts.

To be honest, the film does slow down a bit in the beginning of Bogie and Hepburn's romance but the last 30 minutes finish strong with one obstacle after another hitting the pair of adventurers, and it's interesting to watch."
Cat on a Hot Tin Roof (1958),"I first encountered ""Cat"" in a fine National Theatre production in 1988 with Lindsay Duncan as Maggie, Ian Charleson as Brick, Eric Porter as Big Daddy, Paul Jessons as Gooper and Alison Steadman as Mae.

The film is not the play, but you don't often get an opportunity to see a fine cast perform this amazing play, and it needs a fine cast.

The movie has a fine cast. The movie grips you from start to finish. The movie even adds a little; the basement scene works wonderfully in the movie in ways that would be hard or impossible to reproduce on stage.

Yes, the play has been bowdlerised to make it into a movie, but what do you expect in 1958. The reality is, this film is a piece of cinema and drama history. You'd need to be a ""Williams Fundamentalist"" to hate the movie for its toned-down-ness. To the balanced Williams fan, it is gripping, well acted and nicely-paced.

Once every 10-15 years there is a truly fine production of this play in a world-class theatre. If you get the chance, go see a great production in the theatre. In between times, this movie is a very good second."
Dumbo (1941),"Dumbo for me is a mini- masterpiece, with beautiful animation, an inspiring message and the sweetest elephant on screen. Dumbo is an elephant born with big ears, but who cares? True beauty comes from within. Dumbo's mother was like Bambi's mother, wise and memorable, and like Dumbo, misunderstood. The song ""Baby of Mine"" is so sad, that I always cry when I see this film because of it, Casey Jnr is very rousing and having a good laugh during ""Seen an Elephant Fly"". In regard to the crows, I saw nothing racist about them, they are stereotypical yes in a sense but in a positive way. Timothy the mouse is also memorable, a bit like Dumbo's conscience in a sense. For me, the highlight was Dumbo's dream, with the elephants dancing(a bit unrealistic but very imaginative), with ballet-like incidental music towards the end. I found the song ""Elephants on Parade"" catchy and I love how trippy the whole sequence is. In conclusion, I rejoiced when Dumbo conquered his fears, when it looked impossible. Great idea, Disney, about the flying elephant, although Don Bluth used a similar idea 50 years later for Pebble and the Penguin. A beautiful film, 10/10 Bethany Cox"
Bananas (1971),"In the Republic of San Marcos, in Latin America, the president is killed in a Coup d'État promoted by General Emilio M. Vargas (Carlos Montalbán).

In New York, the products tester Fielding Mellish (Woody Allen) meets the political activist Nancy (Louise Lasser) and they have a love affair. Fielding has an unrequited love with Nancy, who believes that he is immature and without leadership.

Fielding decides to travel to San Marcos and General Vargas plots a scheme the assassination of Fielding to be supported by the USA against the rebels led by Esposito (Jacobo Morales). However the rebels save Fielding and train him in guerrilla warfare. General Vargas flees to the United States. Esposito deranges with the power and Fielding becomes the President of San Marcos. He wears a long beard and travels to USA seeking financial support to the country and he meets Nancy again, who falls in love with him.

""Bananas"" is a witty joke with the US- sponsored dictatorships in Latin America in the 60's by Woody Allen. The story has hilarious situations, like when Fielding Mellish is buying the porn magazine ""Orgasm""; or with the two subway thugs (one of them the uncredited Sylvester Stallone); or having dinner with the junta; or training with the rebels. My vote is eight.

Title (Brazil): ""Bananas"""
"Candidate, The (1972)","I like Robert Redford quite a bit as an actor. I especially like him in anything political. His run for senate as a nobody has the makings for a great movie. Great, it wasn't.

I found it entertaining, however, it seemed slow and at times boring. In fact, I wasn't impressed with Redford as much as usual. Most of the rest of the cast was just filler.

One problem I had was that the movie fails to explain in any meaningful way how Redford continues to close the gap to his opponent. Surely good looks isn't going to get you from 32% to over 50%.

Overall, I wouldn't even waste a minute on this movie, but any political movie with Redford as a star has got a big advantage up front. You default to liking it and you only change your mind if there are serious problems. There weren't any serious problems, but I have seen Redford in many better movies - Sneakers, The Natural, All the President's Men, Three Days of the Condor and The Sting, for example."
