Movie,Review
Free Willy (1993),"This is certainly one of the films that made an impression on people during the 90's, and that maintained its popularity and sympathy for many years. Today I think it has been forgotten, and in part I feel sorry for it. However, I believe that the film has already done its job: not only did it entertain those who saw it and continue to see it, but it also had a certain social role in the way it awakened in younger people (but not only them) a certain awareness of ecology, for the preservation of endangered animals and species. I also believe that the film had a certain responsibility for changing the thinking of zoos and places that keep animals in captivity: instead of being ""animal deposits"" for public entertainment, they became institutions with ever greater relevance in the preservation of animals: today, they are essential for the survival of species whose natural habitats have been destroyed and which are only perpetuated in captivity. They also take the lead in the assisted reproduction of many animals, such as the Giant Panda Bear, for example, as well as in the rescue, veterinary treatment and preparation of animals that, having been illegally hunted or lived many years in human company, need to return to wildness.

Thus, this film turns out to be more relevant for the effect it had on people than by itself. Analyzing it in a simple way, it is a rather sugary film, loaded with clichés and without great artistic quality. A family entertainment film, excellent to watch with the kids and which, for years, was almost institutional on television during the Christmas season. The script is quite simple, and takes a rebellious and angry teenager to regenerate when he begins to have contact with an orca that has lived in captivity for years. The friendship between them is touching and sincere, as well as the boy's efforts, and the friends he makes, to release her to the seas, in a race against time and against the action of the villains, the owners of the park where she is kept, and who don't care about her at all. It is an extremely predictable film, which excessively romanticizes the release of animals kept in captivity, making the public forget that a whole previous preparation is necessary, taking several years, and that we never know if the animal, after years depending on humans, is it really going to adapt. Keiko, the orca that the movie used (and who lived in captivity for years after the movie), would eventually be prepared and released to the sea, but as we know, she never adapted to the wild.

The film has a good cast, but a terrible conception of characters. None of the characters are really good and all are clichés: the heroic teenager, the Native American full of ancestral wisdom who knows animals like no one else, the arrogant capitalists with no respect for anything or anyone... Excluding the orca Keiko, it's Jason James Ritcher who will stand out as an actor, in the role of the teenager who saves the day. He does what it takes, and I think he was relatively credible in his effort. Michael Madsen also deserves praise for his work, in a film that, incidentally, will be one of the most popular of his artistic career. Lori Petty and Jayne Atkinson are pretty good, August Schellenberg does what he can with the cliché given to him. The rest simply doesn't matter.

Technically, the film stands out for its good cinematography. A lot of '90s movies seem ancient when we see them now, but this is one of those laudable exceptions that deserves to be mentioned. The filming locations, as well as the sets, also deserve a positive note for their visual beauty. The sound effects are very good, and the visual and special effects deserve praise, in particular the animatronic whale, which is quite realistic. Finally, a note to praise the quality of the main theme of the soundtrack created for this film, which is one of the most beautiful of its time."
Hot Shots! Part Deux (1993),"Writer/director Jim Abrahams spoofs Rambo (as well as Terminator 2, Basic Instinct, Star Wars and The Wizard of Oz), with Charlie Sheen returning as heroic Topper Harley, who leads a team of soldiers to Iraq on a mission to rescue hostages taken during Desert Storm (and to free the men who were sent to rescue the men who were sent to rescue the hostages).

It's funny how your tastes change over the years: back in 1993, I thought that Hot Shots Part Deux was unrelentingly hilarious; this time around, the film had me giggling a few times, but the majority of the jokes seemed incredibly lame and puerile. I guess I'm more sophisticated than I give myself credit for.

Sheen is passable as a comic actor, Valeria Golino is ravishing as love interest Ramada, and Richard Crenna mercilessly mocks his Col. Trautman role in the Rambo movies. But it's 'Tug' Benson, the incompetent President of the USA, who made me chuckle the most. Surely no-one that inept and boorish could possibly be elected to the post of Commander in Chief (looks at today's news and rolls his eyes)."
"Hudsucker Proxy, The (1994)","After Waring Hudsucker, the head of Hudsucker Industries unexpectedly and inexplicably commits suicide. The scheming head of his board of directors, Sidney Musberger plots to cash in on his former boss's demise by appointing a moron to run the company. When the stock falls low enough, Musberger and his equally conniving board members can then buy the stock and restore the company's profits. The unprincipled head executive chooses Norvile Barnes who has only just been employed in the mail room. Clumsy and credulous, he appears to be the likely choice. However, feisty reporter Amy Archer is suspicious of the board's choice of the new head of Hudsucker Industries and strives to uncover their nefarious motives.

Revisiting the same kind of off-the-wall comedy that they collaborated on with Sam Raimi in Crimewave, The Hudsucker Proxy, with which Raimi would share a screenwriting credit, with both, owed much to the 1950s Hollywood screwball comedies of Howard Hawks and Frank Capra. With a further dose of inspiration coming from the animated shorts of Tex Avery. It's a simple premise that sees Tim Robbin's wide-eyed, naive Norvile Barnes arriving in New York to seek his fortune. Taking a job in the mailroom before coming to the attention of Paul Newman's slimy Sidney Musberger who seeks to exploit Barne's oblivious nature. Smelling a Rat of course is the dedicated news reporter, with Jennifer Janson Leigh's Amy Archer going undercover, and becoming the unsuspecting Noville's secretary. Yes, you are pretty much on somewhat familiar ground here, with the inevitable romantic subplot on the cards. Predictable though it may be the Coen's compensate for this with some superb stylistic touches.

From the cavernous, depths of the Mailroom, to the gleaming, marbled interiors of the executive offices, The Brother's Coen seemingly creates a world in of itself. Taking their cues from Terry Gilliam's Brazil. It's as grand and elaborate as its goofy, off-the-wall set pieces. From Charles Durning's suicidal Waring Hudsucker (the late Charles Durning) taking a swan-dive from the top floor of his overly towering skyscraper to neatly pastiching the treacly 1950s newsreels of yesteryear. They also brilliantly in a matter of minutes chronicle the growing hula-hoop craze.

The entire cast clearly seemed to be enjoying themselves here, with Robbins throwing himself into his role with considerable enthusiasm. As does Leigh who sublimely channels Katherine Hepburn, while Newman is suitably conniving and aloof, as Musbrger who is nothing more than a figurative snake-oil salesman and huckster. The movie is also well served by its wacky, offbeat characters from a fast-talking elevator operator named Buzz to Amy's crusty Editor and Chief, played by the late John Mahoney of Frasier fame. Not forgetting Sam Raimi regular, and B-movie icon Bruce Campbell as a sleazy, slick fellow journalist, Smitty. Topping them off is Moses, the time-keeper who maintains Hudsucker Industries clock tower, and not only serves as the movie's narrator but who offers some pearls of wisdom and seems to know more than a man in his lowly menial position should. And who in one of the movie's more surreal flights of fantasy freezes time, and partially plays a part in influencing the outcome of the plot.

Indeed, the Coens do let the frenetic pacing get ahead of itself at times, and its kookiness on occasion doesn't quite hit the mark, but there's still some inspired inventiveness. As well as visual and comical panache that offsets it. For whatever shortcomings it has, The Hudsucker Proxy is a charming, goofball comedy bolstered by top performances from a first-rate cast and, rights the wrongs that the filmmaking siblings made with Crimewave."
Jurassic Park (1993),"We knew going into this there would be little to kindle the intellect -- Spielberg is only interested in stories that can be explained in comic book panels...

There's not much cinematic originality either, CGI notwithstanding. The primary visual element here is 'the hand' -- Spielberg's mainstay.

Everything is told through borrowings from other movies, mainly ""King Kong"" (from the first remake in '76), ""Jaws"" (the raptor pen), ""Aliens""(the kitchen evasion and the dropped ceiling escape). Heck, even ""Crocodile Dundee"" makes an appearance.

So back to the intellect - Spielberg's in way over his head when he attempts to explicate chaos theory; Crichton's parallel novel is better for this, if that interests you.

Essentially, all complex systems must eventually behave unpredictably. The thing is, Spielberg never attempts anything complex, and never lets anything out of the control of the guiding hand...he just tries to purport the illusion of complexity: the flea circus writ large.

The entire movie is mirrored by the tour's animated DNA cartoon -- all of the content is meant for the consumption of mental ten year olds.

Malcolm is presented with the proper cerebral depth in the novel; Goldblum knows this is a joke, so he plays this as the comic relief. He's the only real fun here."
Much Ado About Nothing (1993),"Having seen this film when it was released and having disliked it at the time, then watched it again recently, disliked it even more.

The worst defect is the overacting. Emma Thompson is perfectly dreadful as she overdoes it in every scene she has; but the rest of the cast also overact, their facial expressions animated like some cartoon. They all mug to camera except Washington but his part is semi-regal. The less said about Michael Keaton's performance the better - it is comically rank. His accent is a bogus Irish stevedore stuck in Tuscany.

The other annoying feature is the glued on grins and smiles as if this is a Carry On film. If only Sid James had appeared to add some class. And finally the music is a sticky overbearing aural goop that lacks nuance. Film music and Shakespeare are not good companions and in this case, to quote, 'The Tempest', ""misery acquaints a man with strange bedfellows.""

The play is one of Shakespeare's very best. It is the very first romantic comedy with ill-matched lovers who find love, but none of that brilliant sparring battle between Benedick and Beatrice is here."
Robert A. Heinlein's The Puppet Masters (1994),"How the producers got away with calling this ""Robert A. Heinlein's Puppet Masters"" amazes me - because the only resemblance to Heinlein's genuinely chilling short story about Titan 'slugs' are the character names. That's it. None of the wonderfully satirical espionage group shenanigans, none of the gripping suspense, none of the character development, and none of the setting. ""Puppet Masters"" is not supposed to be set in 1994, it's supposed to be set in 1957 - but a different 1957 to the one we know. I mean, this film didn't even attempt the flying cars or the hand-held lasers. Like so many new sci-fi films made from older literature classics, the fiction has been cut out like some sort of hideous tumor and the science has been exaggerated to make sure the audience knows it's SCIENCE fiction. The fact that the science is largely irrelevant is lost on most modern screen writers - and this movie is no exception.

Another example of a perfectly good story that has been shredded to make it 'fit' Hollywood's version of science-fiction, which is largely made up of clanking robots, flashing lights and explosions.

""The Faculty"" was a good SF movie. And it was right - Body Snatchers is a rip-off from this story, but it never pretended to be anything but. Faculty had some enjoyable sequences. It wasn't perfect, and elements were laughable, but despite this, it was true to itself..._this_ film was just the massacre of a perfectly good story.

I only hope anyone else who ever tries to make a movie of a Heinlein classic will stick to the book and make a decent movie, not rehash the story until it sounds good - because they sounded good before."
"Ref, The (1994)","Far from typical Christmas fare, comedy or otherwise The Ref is an under rated classic that is a perfect blend of cynicism and hope, cleverness and bawdy comedy. It has a lot of shrill moments and if foul language makes you uneasy stay away but most will find the obscenities just part of the plot as the resolution of anger and bitterness in the lives of four people is what this film is about.

A sort of ""Ransom for Redchief"" style plot where a very sophisticated cat burglar takes a dysfunctional family hostage on Christmas eve much to his initial regret, this film succeeds in the main on the terrific acting by most of the cast. So much of the comedy is carried through because of small facial expressions, minute actions and razor sharp timing from the participants. The leads are priceless, Judy Davis in particular, although one finds himself quoting the two male leads perhaps more often. Christine Baranski, Glynnis Johns and Adam Le Ferve reveal their absolute mastery of the character actors craft with excellent support that shines in its own right. Phillip Nichol and Ellie Raab as the young nephew and niece provide the perfect foil of innocence for all of the ""adultness"". A great movie to watch as a relief from the typical nostalgic and kid orientated Christmas flicks. There are so many really good Christmas stories and this one numbers among them aimed squarely at grown-ups for a change.

Although Ted Demme changed the ending and is said to have regretted doing so I think it was the right decision adding one last lurch of suspense to the overall mix the first watch around. What happens?-sorry you'll have to wait to open this present yourself."
"Remains of the Day, The (1993)","This is the Quintessential period piece! The flow of it is so seamless, that like classical music or a beautiful piece of art - you never tire of it. It marks the end of the expansion of prosperity, change and invention of the Victorian and Edwardian eras, that for the first time in history, brought into existence a large, educated middle class. It is the span of this society and it's events that were both passed on to us as a nation, and have had a greater influence on our modern day than any other period. As they were the beginning of the modern era. By the 1930's we come to the end of the rigid class system that had evolved during these periods. This story is in fact all about the servants and is seen from their perspective. Regular working class people, their lives and loves - they are it's real champions. I believe it to be the finest film ever made on the subject, and one of the finest films period.

Easy on both the eyes and the mind, it is effortless to watch. And one of only 3 films that I find myself returning to over and over again, more than any others. Anthony Hopkins and Emma Thompson who have so many great performances, do their best work here. Here in cinema is a display of excellence in the ordinary, and a celebration of both understatement, and unrequited love. We are only observers here in the sense that there is nothing to figure out, and what we observe is the perfect Servant. One who applies himself wholeheartedly to his craft, and finds contentment in doing his job well. A rarity in both life and cinema. I find it very telling that perhaps the finest English film was a collaboration of men from two former colonies - India and the U.S., a Japanese author, a Celt in the male lead, and a screenwriter from Germany married to an Indian, who has spent most of her life in India and America. These are the people that school us in the culture that birthed our own, and so much of modern western civilization. None of them are English.

The perfect fit that I think James Ivory often reaches for is achieved here. It is a movie without sex, violence, or bad language, which are often added from a lack of strength, not as proof of it. This movie is a tribute to everything good that is England. Merchant and Ivory couldn't have done better.

http://fullgrownministry.wordpress.com/2013/04/08/true-faith/"
Searching for Bobby Fischer (1993),"As the father of a child talented at chess (state champion), I really enjoyed watching SFBF. Great story, and great acting by Max Pomeranc.

So naturally, I wanted to learn more about Josh Waitzkin, and much to my disappointment I found that the ending was a complete lie. Yes, Josh did play for the US championship. But in reality Josh didn't win. When Josh was 9 years old, he had a draw against a 7-year old named Jeff Sarwer. And an analysis of the game shows that Jeff was clearly winning, but a mistake cost him, ending the game in a draw.

Jeff Sarwer is an interesting story. In real life, Pandolfini said that he had never met anyone else with such a raw talent for the game. But unlike Josh who grew up in a comfortable surroundings, Jeff really did play speed chess with the drug addicts. His father was considered abusive, and Jeff and his equally talented sister Julia were taken away from his father by protective services. But the kids ran away from a foster home, back to their father, and Jeff didn't play chess again for almost 20 years. And when he did, he beat a number of grandmasters despite having no apparent practice.

So far we know that the ending was a lie (thanks to the Internet making these games from 1985 available), and that Jeff played with the drug addicts. So what is really true?

My unfortunate conclusion is that Josh's dad saw that while his child was talented, he was nowhere close to Jeff Sarwer (by the way, Josh never made GrandMaster). But with Sarwer out of the way, why not make his son look good, and make Jeff look bad. What a travesty!"
Sleepless in Seattle (1993),"This is a movie with characters and performances which are appealing, and it is an old-fashioned, feel-good love story. The film also has a bit of sadness in its early part, thankfully not overdone. The five lead characters and the performances by their actors (Hanks, Ryan, Malinger, Pullman and O'Donnell) are all engaging.

The primary members of the support cast are also excellent (David Pierce, Annie's brother; Garber and Wilson as Sam's brother-in-law and sister; Reiner as his colleague/friend; young Gaby Hoffman; and Barbara Garrick as Sam's brief girlfriend).

The story, juxtaposed with the classic Grant/Kerr predecessor, could have provided an excessive gimmick, but here it worked well. And I was grateful for some things I didn't find in this flick. Although I watched the program like everyone else, I found Rob Reiner's character, acting and presence in ""All in the Family"" to be obnoxious and annoying, ALL THE TIME, and watched the program in spite of his presence. And I have found Rosie O'Donnell's presence to be the epitomé of ANNOYING in every respect, every time I've observed her, previously. But in this film, I enjoyed both of their performances completely. Children in movies can also be an irritating presence, but Malinger and Hoffman were delightful as son Jonah, and his little neighbor/friend. Barbara Garrick, with a supporting role here (as in ""The Firm"") is an appealing actress, for whom one would wish more prominent roles.

Tom Hanks is one of the foremost actors of our time, but even he can go a smidgen too far in a characterization (I thought he did so in both ""Forrest Gump"" and ""Philadelphia""). But he certainly didn't here. Watch, enjoy, and feel good."
"Nightmare Before Christmas, The (1993)","The Nightmare Before Christmas follows Jack Skellington, a skeleton leading Halloween town who, after having another successful Hallowe'en, discovers Christmas and becomes obsessed with introducing the holiday into his world.

The visuals are, to be expected, great. It's a creepy Tim Burton clay-mation movie, what do you expect? The way in which it is done screams the 90s, but despite it's age it holds up very well regardless.

The soundtrack is a lot of fun, specifically the opening song. The rest of the songs are worked into the movie very well, and I never dreaded listening to any of them when they did come up. Furthermore, they actually contributed to the story in most cases, so I had to listen anyway

However, without the visuals this would be a very poor movie. The writing is unnatural a lot of the time, and it features an incredibly forced, out-of-nowhere ending scene. On top of that, there are several points throughout the movie where certain events happen for no reason. Jack and other characters know things they never had the opportunity to learn. Sure, we as the audience can piece together that they went to some other character and figured it out, but because that is never shown and it is somewhat important that they do because of how it will affect the story, I have to assume that they didn't happen and that the writers just didn't know what to do because they were running out of time.

Despite this, I more or less enjoyed the movie. I wouldn't say it's good, but it's worth a watch. I'll probably never see it again, and in the end I wouldn't really recommend it."
True Romance (1993),"True Romance is obscure film. Film was unfortunate to come at the time in which huge blockbusters and award winning film were slowly coming to screen, there of it was forgotten. All people to who I recommended this film never heard about it, and when they saw it, they only have one word: SUPERB! Tarantino who decided to split Natural born killers and True Romance scripts (which ere basically same script ) made terrifying job at it, but real star behind film is late Tony Scott. Without a doubt, this is best film Scott has ever made, and that can be seen in whole film, from cast to score and even ending which is best thing that Scott decided to do, despite Tarantino's wishes, but even Tarantino himself was pleased at the end of it. Scott gave himself into the film and created cult masterpiece that will never be forgotten. Cast is terrifying. Cristian Slater before he become second rate actor and Patricia Arquete had believable chemistry on screen which made whole film. Supporting cast including Gary Oldman ( In his best role ever put to screen), Christopher Walken, James Gandolfini, Denis Hopper not to mention others, made beautiful ensemble cast which was not very well known at the time, but today, they are all first class actors. I could write about this film for hours, but in the end I can only say that watch this film and enjoy one of best films ever made. Live fast, die young, be a ice looking corpse!"
Welcome to the Dollhouse (1995),"Dawn Wiener (Heather Matarazzo) is the awkward middle child and social outcast 7th grader. She's got the hated nickname Wienerdog. Girls call her lesbo. Not even the other outcasts like her. The teachers find her annoying. Her parents ignore her. Her mother favors the youngest adorable Missy. Her older brother Mark is a nerd but he's a driven nerd. He gets the popular hunk Steve Rodgers to join his band and she's completely infatuated. Everybody picks on her especially class bully Brandon. She has the Special People Club in the backyard with her only friend the younger Ralphy. Steve Rodgers is actually nice to her and she misunderstands. Brandon starts taking an even more intense interest in her.

Heather Matarazzo is amazingly awkward. It is cringe-worthy. Writer/director Todd Solondz is the king of the disturbing underbelly of society. The bullying is hard to watch. Dawn is not a nice girl but she is the clueless girl trying to find her way. She often hurts people just as others have hurt her. The movie is so uncomfortable that the audience has no choice but to laugh. And then it gets darker. Sometimes it goes over the edge like what happens to Missy. There's no real need to go that far but it's not a problem. At its center, there is the compelling Matarazzo."
Home Alone (1990),"This film was definitely loved when it came out, and now it's seen as a Christmas classic. Do I agree with that? Well, yes, in different ways then others see it. I saw this recently after many years of not seeing it with a more critical mindset. It's a decent movie, but it's not great. You see, when I say it's a ""Christmas classic"" I don't mean it's a great movie. My reason for my usage of the term ""Christmas classic"" is because there aren't many great Christmas movies out there. Besides Elf, and Christmas Story, there aren't a lot of great Christmas movies.

It certainly is a good movie to watch around Christmas, but it does have its flaws and problems. Macaulay Culkin is pretty good in this movie, as well as Joe Pesci and Daniel Stern, but the rest of the actors aren't too good. The story has a lot of flaws. First of all, why doesn't Kevin go to a friends' house? Surely not everyone he knows has gone to Paris or something. He lives in a suburban neighbourhood in Chicago with a BUNCH of people, and he can't go to a friends' house? All these flaws I can kinda look past, but I can't pretend they're not there. This film is good, but not great."
Aladdin (1992),"Aladdin is one of the many Disney Classics. Like the others, Aladdin has songs, detailed animation, and a good versus evil setting. It is pretty predictable, and has a main character who usually falls in love with some pretty girl.

One of Aladdins many strong points was the talented voice acting of Robin Williams. The ability to portray so many different and silly characters that the genie does is one of the best parts in the movie. It is similar to how Eddie Murphy got to play Mushu in Mulan.

Something else remarkable about this film was the storyline. The storyline starts off with Jafar (the villain) trying to find the Magic Lamp which will give him three wishes. Jafar finds the Cave of Wonders, in which the lamp is hidden. However, the cave won't let just anybody in. The only person who can enter the cave is a ""street rat"" named Aladdin. Meanwhile, Aladdin is stealing a loaf of bread and running away from the guards. Of course, this means a song would be involved. So, while singing a-long with the guards, Aladdin is stealing a loaf of bread because he has no money. Another plot that is happening at this time, is Jasmine's story. Jasmine has to marry a prince, but doesn't seem to like any of the ones her father picked out for her. The three character's quests and stories later merge together to make the main storyline.

However, in the storyline there is one small flaw. How come Aladdin is the only person who can enter the Cave of Wonders? That's what I have been wondering. Is it just to make a storyline?

Anyways, ignoring that detail, I wanted to say that it seems like Aladdin has a little something for everyone. It has action for the little boys. Girls may like the romance. Little children will probably like the singing and the fact that it's a cartoon. Finally, dads will probably enjoy the fact that Robin Williams is doing the voice acting in this film. (My dad does anyways, and requested to put that in there.) See it.

6.5/10

Feel free to send me a Private Message regarding this comment."
Snow White and the Seven Dwarfs (1937),"Quite simply, this one reigns supreme. Although much of the praise this film receives, may be due to the fact that it was it's creator's first attempt at an animated feature, I think it's obvious merits and artistic triumphs are enough to maintain it's place at the top.

First, there is the artwork, which is stunning. The color isn't at it's most vibrant, such as with, say, ""Cinderella"" (1950), but it is suitable and lovely all the same. A virtual watercolor painting come to life. The details in the animation never fail to amaze. Just look at the raindrops in the chase sequence towards the end. Look how they hit the rocks, and slip away. Such attention to detail was rarely matched in an animated feature, except maybe, in ""Pinocchio"" (1940).

The characters are of various degrees of interest, with Snow White, probably the least of these. The dwarfs are all charming, and it is they who carry the film during their screentime with the princess. However, one should not deny, that the true star of this film, is the evil queen. Both in her presence of glamour, and in her transformation as an old crone, she is fascinating to watch. I don't believe another Disney villian has ever been both frightening and enchanting, like she has.

Lastly, the music in this film is truly memorable. The ""Heigh Ho"" sequence is visually impressive, and the dwarfs song as they bathe is a great comedy bit. Not to mention Snow White's anthem ""Someday My Prince Will Come""; another gem in the Disney library.

All in all, a tremendous production. Beautiful, thrilling, and memorable."
Fargo (1996),"Joel Coen the director of ""Fargo"", proves he is one of our best directors with this tale of deception and murder told in a style that takes humorous turns in the action. ""Fargo"" is one of the best American films of the nineties. Joel Coen working together with his brother, Ethan, have made pictures that will be viewed as classics, as time will tell. Their movies are always an excellent way to spend some time because they always manage to deliver, even in films that aren't popular with the public.

A lot of what makes this film work is the amazing casting feat the Coen brothers achieved in giving Frances McDormand and William H. Macy, two of our best film actors, prominent presence in it. The Marge Gunderson of Ms. McDormand is one of the best creations the Coen brothers have produced. The same can be said of William H. Macy's take on the pathetic Jerry Lundergaard, the idiotic man who sets things in motion in the film. Ms. McDormand and Mr. Macy have only one scene together, yet one wouldn't even think about other actors playing these roles.

The supporting cast of ""Fargo"" is a joy to watch. Steve Buscemi and Peter Stormare make two of the most enjoyable bad guys in memory. These two scum bags are a joke. Anyone in his right mind wouldn't entrust either Carl or Gaer for a hit job. John Carroll Lynch plays Norm, the stoic man who is married to Marge. Harve Presnell is good as Wade Gustafson.

The atmosphere created by the Coens work well. We are constantly reminded of the deep winter seasons of the area where the action takes place. They have given their characters a local flavor and even to hear them talk would take us to that region of the country.

""Fargo"" is a joy to watch thanks to Joel and Ethan Coen."
Heavy Metal (1981),"...and I'm damned glad I did.

I slapped on headphones and put the DVD in the Macbook and set sail for a better time's stony realms...I read comments saying ""If only this movie were made now, it would be so much better, blah blah blah,"" and that's the biggest crock of horsesh*t I've ever heard. If it were made now, it would be slicker than slick, void of soul, with the wretched music of our age providing the soundtrack. Heavy Metal circa 1981 has the texture and imperfect beauty that sustaining, lasting art must possess; think Miles Davis' Bi*ches Brew or Sketches of Spain, or the Rolling Stones' Exile on Main Street - that's where Heavy Metal lives. It's not perfect, parts of it are quite flawed, but as a whole, even the flaws are beautiful gems to behold, and I tell you, for every voice barking on about Heavy Metal's flaws being too much to take, I say this: you take your Saw and remakes of Texas Chainsaw and The Omen and whatever else your fetid college brains latch onto as broken things that need fixing, and we'll take Heavy Metal and the original versions of the horror movies mentioned and be artistically far richer. But you're not after richness in art, are you? You're after eye-candy and digitally rendered starscapes, aren't you? Yes, you are. And you're beggars with moldy bread because of it.

Heavy Metal is a classic, and I'll be first to admit that it's got problems, but believe it or not, problems sometimes add to a classic's being considered a classic in the first place. Exhibit A: Heavy Metal. Watch, listen and learn, youngsters."
"Aristocats, The (1970)","This Disney animation is set in early twentieth century France where a wealthy Parisian woman who has decided that her cat, Duchess, along with her three kittens, Berlioz, Marie and Toulouse will inherit her wealth. They are to be looked after by butler Edgar and he will inherit when they are gone... but when he overhears this he decides he can't wait so slips sleeping pills into the cats' food and drives them far into the country. When they awaken they have no idea where they are but passing alley cat, Thomas O'Malley, offers to help them return to Paris. Along the way home they get into a number of scrapes as well as meeting a pair of helpful geese and O'Malley's friend Scat Cat and his jazz playing associates. While this is going on the cats' friend Roquefort, a mouse, and Frou-Frou the horse learn what happened and Edgar realises he has left potentially incriminating evidence in the countryside.

I wasn't sure what to expect from this film but since Disney rarely disappoints I decided to give it a go. I'm glad that I did as it was a lot of fun. The story provided plenty of laughs cute characters, excitement that shouldn't be too scary for younger viewers, a touch of romance and a villain who is more comical than fearsome. The story moves at a good pace and at just under eighty minutes doesn't overstay its welcome. There are a few songs of which he jazz number 'Ev'rybody Wants to Be a Cat' was easily the most entertaining. There are plenty of amusing moments; my favourites involve Edgar and two hounds he has trouble with in the countryside. The animation is really good with beautifully detailed backgrounds and fine character designs. The voice cast do an impressive job of bringing the characters to life. Overall I'd say this is well worth watching for fans of Disney or of animated films in general."
All Dogs Go to Heaven 2 (1996),"First off, I have to say, I get very irritated when people bad mouth a movie just because it happens to be a sequel. As in it's doomed to fail from the start. This couldn't be more wrong. Fievel 2 and 3 were better than 1, Terminator 2 was better than the first, and in this case, All Dogs 2 is far superior to All Dogs 1.

The first thing I love about this movie is the music. ""I will always be with you"" And ""It's too heavenly"" are some of my favorite songs from any musical ever. The songs are there just enough to be a great accompaniment without being too intrusive. And on top of that, they're good.

When it comes to Don Bluth films, he always has this incredibly dark, gritty tone for the film, and with ADGTH 1, it really made it unenjoyable. It was dark, depressing, and it wasn't for me. I could see why other people might enjoy it, but I was not on board with the feeling or the style. The sequel has far brighter colors and leaves you feeling with more of a happy feeling, which I enjoy far more than being depressed.

I loved the voice cast with them bringing back Dom and introducing Charlie Sheen as Charlie Barkin. I think this casting was great for Charlie. I think the addition of Bebe Neuwirth and Sheena Easton for Annabelle and Sasha were spot on, and I didn't even mind the kid actor as David. I think he was a realistic fun character and I normally don't say that about children characters.

People criticize this film for being peppier and losing the ""idea"" behind the original. In my humble opinion, it was improved with this film. I loved the comedy, the message, the music, and everything about it. It is my favorite sequel ever and in my mind far superior than the original. There are some animation goofs here and there, but it doesn't detract from the overall enjoyment of the film.

When it is all said and done, it is in my top five favorite movies. And i've seen a LOT of movies so that's an accomplishment. If you enjoy happy movies that leave you with a good feeling, regardless of whether it's a sequel or not, I would say give it a watch. It deserves a lot more accolades than it gets.

9.5/10. Since I can't give it a 1/2, i'll round it up to a 10. It deserves it."
Theodore Rex (1995),"I saw this only today, and I do agree with the other reviews, it really is that bad. So much so, I am seriously considering putting it on my bottom 20. Before I begin criticising this abominable film, I have to give some credit to Whoopi Goldberg for trying so hard to give her character some credibility if not entirely succeeding for understandable reasons.

The special effects are just woeful, very rushed and lacking any clarity or sharpness. Theodore Rex as a character looks grotesque and horrible as well, and cinematography and editing-wise the film looks cheap. The story is woefully predictable and misconceived, the dialogue is sloppy with any sense of comedy being flushed down the toilet and the direction is wretched. Also, Theodore Rex is too violent for kids and adults I agree will find it a chore to watch due to its own stupidity.

The acting is also dire. Goldberg tries hard, but Armin Muellen-Stahl overdoes it badly in a very clichéd role as a mad scientist and lacks any menace. Overall, a really bad movie that as far as I'm concerned deserves its dubious reputation. 1/10 Bethany Cox"
Sgt. Bilko (1996),"Directed by Jonathan Lynn. Starring Steve Martin, Phil Hartman, Dan Aykroyd, Glenne Headly, Daryl Mitchell, Austin Pendleton, John Marshall Jones, Pamela Adlon, Max Casella, Eric Edwards, Brian Leckner, Chris Rock, Cathy Silvers, Richard Herd. (PG)

The lovable army base grifter from ""The Phil Silvers Show"" is given a 1990s revamp, now played by Steve Martin; no character assassination here, as Martin forgoes mimicry and plays it in a fashion suited to his devilishly charming ways (they share a character name and a few traits, but that's about it). SNL alums Aykroyd and Hartman have their moments, but their talents are often under-utilized; Martin, however, is an energetically slippery force to be reckoned with (he already played an eccentric scam artist in ""Dirty Rotten Scoundrels,"" so this is old hat for him), milking laughs that wouldn't be there for almost any other comic actor. Rarely a comedy riot, and most of the satirical jabs it takes at ineffective military brass are soft and obvious, but the movie is peppered with enough guffaws to hold one's interest throughout. A lot of the most inspired bits are actually tossed off haphazardly by Martin's quick silver-tongue, requiring more attention from the audience than usual for an ""amiably amusing"" comedy of modest rewards. Phil Silvers' daughter, Cathy, plays one of the officers investigating Bilko's shenanigans.

67/100"
