Movie,Review
Mission: Impossible (1996),"When I first saw this movie in the movie theaters in 1996, I remember it received mixed reviews from critics, as well as the general audience. It wasn't universally well received. Although, director Brian De Palma, star Tom Cruise as Ethan Hunt and a handful of cool action scenes, kept this film a strong effort, it unfortunately, contained a script, that was too tortuous and bogged down the pacing of the film. It was somewhat dull. The big payoff at the end of the film contained a ridiculous finale in the shape of a helicopter in a tunnel. When I left the theater that day I wrote this.

""Let me see if I got this right. Tom Cruise's secret agent character, Ethan Hunt, makes his theatrical film debut. His IMF team is ambushed in Europe and his boss accuses him of being a spy. Hunt than has to figure out, who ambushed his team, killed his boss, Jim Phelps (John Voight) and figure out, who tagged him as an enemy agent. He also needs to steal a list of spy codes, for a woman with no name, maybe Max and keep himself from getting killed. As the plot thickens, dead people start to pop up all over the place, as he fights to clear his name. There is plenty of suspense in this film. There are some great moments of De Palma directorial magic, especially with the excellent cinematography. He also did some clever things with the use of audio (or absence of sound). The special effects are very good and every action scene is a thrill ride.

The acting of Cruise and the rest of the cast is done well. The plot of Mission Impossible (1996), is what is wrong with this film. There is too much second-guessing seen from the characters and it is especially taxing on the audience. The plot was confusing, with too many questions at the end. The plot has a pace, that moves like hills and valleys, between action and non-action. I had fun watching Mission Impossible (1996), but when the film took me to the edge of my seat, it then dropped me like a ton of bricks and I sat there looking for more. This is not the best of Brian DePalma's film work. He has an incredible resume of films actually. He is one of my favorite film directors. His best film being, the Untouchables (1987), blows this film out of the water. I understand De Palma may have had some conflicts with Tom Cruise and maybe that threw his pacing off. I'm not sure. However, the film is still fun to watch, and if you figure out, what the heck is going on, you will have fun with it too"".

I still feel the same about this movie, here in the 21st century. It is a good movie, but not a great movie. It launched a film franchise, which I think improved with age. If I remember correctly, the reviews were mixed for MI #2 and #3. It wasn't until the fourth film, Mission: Impossible - Ghost Protocol (2011), was released, that the franchise started to take off. Anyway, De Palma fans can enjoy this entry on his film list, Cruise fans can see how his character has evolved (Cruise himself was only 34 when he did this film), since he first did this film, almost 30 years ago. I also still think it was interesting, that Emilio Estevez and the other spy characters, seen in the beginning of the film, all had uncredited roles in this film. I always wondered if that was a gimmick, used to help emphasize the covert guise of Hunt's spy team.

7.5 (C+ MyGrade) = 7 IMDB."
Thinner (1996),"Look, I was entertained for 90 minutes, long enough for a few brewskies and some popcorn, and that's all I asked of it. It's not a masterpiece. It's a simple story, simple characters... but why would you expect anything else? Just look at the DVD cover for f***'s sake. I'm baffled by the people who come on this movie's forum and are surprised by what a bad movie it was. Uh yeah, don't get me wrong, it's a RIDICULOUSLY stupid movie, but that's pretty much what I was looking for when I rented it.

Had I gone into this movie without any former expectations, I would have given it 5 stars overall. The acting was way over the top, the directing not so great, and the writing wasn't spectacular either. However, the story was moderately clever, and it gets points for keeping a fairly tongue-in-cheek humor about it; at no point did I feel like it was trying to take itself seriously. I give it another star based entirely off the strength of it's makeup effects (yes, they're that good, considering it was made in a time before digital makeup).

Finally, I give it 7 stars, simply because it met my expectations as a cheesy, over-the-top, horror romp, and I would've expected nothing less from ""Stephen King's Thinner""."
Jack (1996),"'Jack' as a film is almost as confused as the central character. Although touted on the back of the DVD box as being a 'family comedy', its humour sometimes means it's anything but.

It's shining light without doubt is Robin Williams. I can't imagine anyone else playing the role really. He manages to capture the childish side of Jack perfectly,while also portraying the inner struggle well too. Sadly the film never seems to know what it wants to be (Comedy? Drama?)and a fine performance gets lost in the middle.

My big flaw with the film apart from the tone is the length. It does go on a bit. There's a whole 20 minute section in which nothing really happens to drive the plot.

But then, just as you're about to give up on it, the ending is great. Funny, moving, not overly sentimental,it's a lovely moment.

With sharper editing and a sense of focus 'Jack' could be up there with Robin Williams' best work but sadly it never quite lives up to potential."
"Very Brady Sequel, A (1996)","A Very Brady Sequel

The hardest part of blending families is when two kids have the same name.

Fortunately, none of the step-siblings in this comedy share a moniker.

When Carol's (Shelley Long) long thought dead first husband (Tim Matheson) turns out to be very much alive, her marriage to Mike Brady (Gary Cole) and the home they've built with their six children, Greg (Christopher Daniel Barnes), Marcia (Christine Taylor), Jan (Jennifer Elise Cox), Bobby (Jesse Lee Soffer) Cindy (Olivia Hack), and housekeeper (Henriette Mantel) is jeopardized.

But their bond is tightened when their mom is kidnapped and the gang must head to Hawaii to rescue her.

One of the few sequels - especially a comedy - to equal its original, this lampoon of the beloved 1970s sit-com plays on familiar themes from the show but with tongue-in-cheek and incestual innuendo.

Besides, you're not genetically related, so why can't you French kiss your step-pet?

Yellow Light

vidiotreviews.blogspot.ca"
My Favorite Year (1982),"Mark-Linn Baker plays Benjy Stone, who reminisces about ""My Favorite Year"" in this 1982 film starring Peter O'Toole, Joseph Bologna, Anne DiSalvo, Bill Macy, and Lainie Kazan. Set in 1954, Baker plays a young NBC writer for a live TV show starring a Sid Caesar type (Bologna). He is put in charge of a drunken film swashbuckler named Alan Swann (O'Toole) to keep him sober and make sure he shows up for the rehearsals and the performance. This includes bringing Swann (totally based on Errol Flynn) to his family's home in Brooklyn for dinner, riding on a stolen policeman's horse through Central Park, and witnessing Swann going over a rooftop with a fireman's hose tied around him. That's actually the good news. All goes well until Swann realizes it's going to be a live show. ""I played before an audience once!"" he screams. ""I was a butler. I had one line. I forgot it."" One of my favorite lines was made all the more hysterical by O'Toole throwing it away - when he's questioned about going to the Stork Club, he says, ""Why not? It's been a year. Surely they've fixed the wall and replaced the bandstand."" The film captures the egomania of the TV star with Bologna's fabulous portrayal of King Kaiser, who is being threatened by a mobster (Cameron Mitchell) due to his weekly impersonation of the man; their scene together is a riot. Mark Linn-Baker is delightful. The other actors fit their roles to a T. As far as O'Toole, what can be said? As Alan Swann, he is sheer perfection - dissipated but handsome, drunken but charming, frustrating but lovable - a man who hides his sorrows, fear and loneliness in drink and debauchery. A truly great portrayal that doesn't simply rely on the surface comedy but lets you see the man beneath.

Director Richard Benjamin gives us the feel of '50s New York and live TV in all of its excitement and keeps the pace going beautifully. A real treasure you won't mind seeing more than once."
Old Yeller (1957),"In 1860s Texas, a youngster must act as man of the house when his rancher-father joins a three-month-long cattle drive; he and his ever-patient, ever-smiling mother take in a lovable stray dog who saves his little brother from a bear, and all grow attached to the mongrel even as a strain of hydrophobia spreads throughout the wildlife. Simple, episodic frontier tale given the Walt Disney touch: lots of cute, heart-tugging sentiment, plus a prescient 'circle of life' message at the end. Tommy Kirk gives arguably his best juvenile performance here, and mom Dorothy McGuire beams commendably without lapsing into syrupy goodness. The gorgeous color photography, the warm family narrative, and a jaunty title song all conspired to make the picture a box-office winner, but the main reason it's called a Disney Classic today is because of that dog. Disney did many things right, one of which was picking the very best animal actors for his live-action comedies and adventures. This lop-eared hound is a beauty to behold, and should enchant even non-dog lovers! **1/2 from ****"
"Parent Trap, The (1961)","Not the Lindsay Lohan 1998 remake but the original Disney bonanza starring Hayley Mills, re-teamed with director David Swift from her breakout POLLYANNA (1960) one year prior, it is a wholesome family jewel that can appeal to kids and adults alike.

But, there is a catch here, in order to pull off the identical twins separated at birth premise, a logical reason behind their parents' seemingly cruel decision of keeping a lid on the truth as if they never give a toss about another half of the twins, must be propounded, only the result is not quite satisfactory, temperamental incongruity is a way-too-facile occasion of their failed marriage, especially both parents lead a well-to-do and respectable life, respectively, severing their consanguineous tie is not something of their ilk's disposition.

Anyway, enough of this reviewer's caviling about the set-up, 14-year-old twins Sharon McKendrick and Susan Evers (Mills, with the help of Susan Henning as her body double), meet for the first time in the summer camp, after latching onto the fact (in a cabin named Serendipity!), they decide to switch places, Sharon visits California to stay with her father Mitch Evers (Keith), while Susan is hot to trot to meet her mother Maggie McKendrick (O'Hara) in Boston, by impersonating each other.

Their tricks work wonderfully to warm the cockle of one's heart, belated union larded with heartfelt embraces and affections, only Mitch's housekeeper Verbena (Merkel, having a ball with her hilarious tight-lipped loquaciousness, but not without astuteness) senses something iffy when Susan's dog refuses to approach Sharon. But time is running out for the twins who are spoiling for getting their parents back together, as Mitch is bewitched by a sultry gold digger Vicky Robinson (Barnes), and soon they will tie the knot. The hurdle is inevitably, stemmed from a man's inanity, it doesn't need a keen eye to discern the motive of Vicky and her mother (Watkins, sporting a perfect hag voice), and truth to be told, a magnificent Maureen O'Hara is simply out of the league of a bungling David Keith (although he has a terrific comic bent to make Mitch somewhat more than tolerable, bar an incredulous pratfall that is too slapdash for Disney's standard).

After Susan letting on the whole switch scheme, she and Maggie blow in at Mitch's domicile, and the girls will do anything to sabotage their father's pending wedding, but it is Maggie's guile that does the trick, and the rest is par for the course. But as soon as the girls' appearances are unified (by way of a simple haircut in the camp), their disparate personalities built ebulliently in the first half-hour (Mills proffers a convincing yet very subtle dual personae indeed) also harmonize into a sameness, for shizzle their parents cannot tell them apart, so does the audience, quite a misstep to erase their individuality and the zippy city-versus-ranch upbringing clash at that stage, plus, encouraging playing elaborate-looking pranks might partially and insidiously incubate the heinous bully culture which would have been rampant for decades and then some.

In a nutshell, from Richard and Robert Sherman's chirpy titular song accompanied by its dainty opening credits and title cards scenes (two chubby Cupids sharing a kiss steals my heart), to its seamless construction of two Mills in the same frame, THE PARENT TRAP proves to be a delightful confection when Disney is very much in its winsome wheelhouse."
Cinderella (1950),"Let's be clear: a lot of Disney movies are rather oriented for girls: royal romance, love songs, dance and dresses, we boys are not really into that, whatever the feminist and gender extremists would like! If you add the crazy king father, the ugly bad characters (why this link?), the sadistic cat and helpful dog (why this discrimination), the abusive stepmother and stupid henchman, you find finally a universe in which I don't feel happy, in which family love is nonexistent and that's a bit hard!

At last, we have those chipmunks-like mice that bring fun and lightness! For me, they are essential to this movie because without them, it would have been simply unwatchable. It's not the speedy, delirious, crazy and funny Sylvester & Tweety but some moments makes me laugh!

The other thing i notice is that for that date, this animation was showing the future of the live movies: Colored, powerful visuals and horizon lines, stunning effects, only those things was first delivered then by Disney and it would take 10 years before the gap would be shorten by true movies!

If Snow White can appeal to every one, this Cinderella is above all a dream for girls and a honest time for boys!"
Mary Poppins (1964),"`Tart', `not nearly so sentimental as The Sound of Music', `Disney's finest achievement' ... I'd read critics' comments like these with puzzlement. Had they seen the same film I had?

Of course they had: it's just that someone had got it wrong; and as it turned out, it was me. I still think that anyone who calls `Mary Poppins' Disney's finest is being silly - Disney's finest hour was clearly the one that saw `Pinocchio', `Fantasia', `Dumbo' and `Bambi' - but what we have here is a fine, clever film, NOT overly sweet.

What won me over was the ending. David Tomlinson changes from a mechanical banker to a human being with surprising fluency. It's not any one scene: it's the entire extended sequence, from the run on the bank to the end credits. And it's not just Tomlinson's acting, either, but the long, lingering shots of him standing and walking in darkness, and a use of music that's far more sophisticated than I'd first supposed it to be, the general intelligence of the script. The last lines given to Mary Poppins I'd missed the point of the first time round. She's a riddle throughout the film which the film's conclusion partially, but only partially, unravels.

Considered as a musical `Mary Poppins' lacks something. WHAT it lacks is revealed when we hear the Jane and Michael tramping around the house singing `Supercalifragilisticexpialidocious' (a great song, by the way) - and they GET THE TUNE WRONG. They get it wrong in exactly the irritating way that children WOULD get it wrong. This may be an inspired touch of realism, but it surely violates the ethos of musicals, as do the deeply pedestrian songs `Stay Awake', `Sister Suffragette' and `A Spoonful of Sugar'. This was the side of `Mary Poppins' I'd remembered. I'd forgotten the haunting quality of `Feed the Birds' and `Let's Go Fly a Kite', and the punch of the score as a whole.

So anyway, I'm now a convert. I can't find anything to seriously object to except Dick Van Dyke's ludicrous accent, which makes him sound almost, but not quite, like Bugs Bunny."
Alice in Wonderland (1951),"Saying that all old Disney movies are classics is like saying that all cars are classics just because they are old... anyway, whether it's a classic or not, this Disney movie deserves our attention: it entertains quite well and gives children an innocent and funny story.

I will not dwell on the analysis of the story: anyone who knows the work of Lewis Carroll (the film focuses on ""Alice in Wonderland"" but will get some elements from ""Through the Looking Glass"") will surely identify the story and its characters, some of them as immortal as the Mad Hatter, the March Hare or the Cheshire Cat. They are iconic and recognizable even by those who have never read Carroll's books and stories.

The film is beautifully animated, with vivid and elegant colors, and a limpid, crisp and very well executed look, for which contributed the skillful hands of hundreds of designers from Walt Disney's studio. The film was made at a time when the studio did its best graphic work and the quality is visible. The songs are another important part of the movie, and there are several important and noteworthy songs here. Personally, I really like listening to ""A World of My Own"" or the march ""Painting the Roses Red"". The film counts with the impeccable collaboration of many voice actors, of which I want to highlight Kathryn Beaumont, Ed Wynn, Sterling Holloway and Verna Felton.

Despite everything, I think the film was pretty much forgotten for a long time, and it didn't have the success that it could have had: in fact, the crazy and illogical story that it presents can both attract or repel the audience... it's not a story for everyone to enjoy, as palatable and cute as ""Cinderella"" or ""Peter Pan"", films that are much easier to sell. Paradoxically, the recent appearance of live action films centered on Alice's tale may, in a way, have revived the interest of more recent audiences in Carroll's work and, consequently, in this animated film."
William Shakespeare's Romeo and Juliet (1996),"After only watching a few minutes of this adaptation of William Shakespeare's Romeo and Juliet, I couldn't take much more of it. It was something that I could laugh at rather than take seriously. I tried after a few minutes more but it's hard to take Leonardo DiCaprio who I believe is a very talented actor and Clare Dane who is just as talented playing in modern times. We know nobody talks like that. If they had adapted Romeo and Juliet to more modern language, I think I would have bared the film in general. But the language and the modern day scenery do not mix well for me. I'm old fashioned I guess in general. I know the director wanted something different for Romeo and Juliet. Few films can beat the 1968 version with Olivia Hussey and this film would not be very welcome if I was teaching Romeo and Juliet. It's too far fetched and ridiculous. I know it's modernized for the audience. But I like my Shakespeare to be precise and old fashioned. I love Miriam Margolyes as the nurse and Christina Pickles as one of the mothers but it just doesn't feel right. Mercutio's supposed to be a drag queen which I felt was really something that made my stomach turn in general was out of this world. It's not for me and I accept that. If there are others happy with it, so be it but not for me."
E.T. the Extra-Terrestrial (1982),"Review: 'E.T. the Extra-Terrestrial' is a science-fiction film directed by Steven Spielberg. After a gentle alien becomes stranded on Earth, the being is discovered and befriended by a young boy named Elliott (Henry Thomas). Bringing the extraterrestrial into his suburban California house, Elliott introduces E.T., as the alien is dubbed, to his brother and his little sister, Gertie (Drew Barrymore), and the children decide to keep its existence a secret. Soon, however, E.T. falls ill, resulting in government intervention and a dire situation for both Elliott and the alien. E.T. is still consider one of the greatest movies ever made, and it's not hard to understand why. I just recently watched this again with my 7-yeard-old and we both had a very good time. This is a very good movie that the whole family can enjoy. The overall acting was pretty good for it being a movie from the early 80's. I mean let's face it the stories were better and original back then, but the acting has come a long way. However, Spielberg pulled out a brilliant child performance from Henry Thomas. He did an amazing job as the main lead Elliot. You can watch his audition tape on YouTube and it's not hard to see why he got the job. With Spielberg behind the camera, there was no way that people did not see that this was a success waiting to happen. The man does Science Fiction the way no other director can or at least has accomplished. He had three major success stories prior to E.T (Jaws, Close Encounters of the Third Kind and Raiders of the Lost Ark) so having yet another brilliant success right afterwards basically cemented his name in Hollywood. The way he shoots this movie is breathtaking with a lot of wide angled takes. Overall, this movie is just brilliant. I know there are some people that don't believe it aged well and think E.T is just creepy and don't really by into the story. But I do. I buy every single bit of it. I highly recommend this movie to anybody who loves to sit down and watch a beautiful story about friendship, and how far some will go to help an individual in need. 5/5"
Bob Roberts (1992),"If Bob Roberts were a real person I would be very scared for America, check that, one of the scariest things is that there are many people like Bob Roberts in politics in real life. This excellent mockumentary passed me by when it came out, so I was glad to discover it now.

Strong performances by the whole cast really make this movie shine, Gore Vidal is especially convincing as the incumbent senator, as is Robbins himself and the eerie puppet master Alan Rickman. The message of style over substance in politics making the news in America holds even more true today.

It's really too bad that this movie was mismarketed and essentially buried, it seems that even now it hasn't gotten the audience it deserved. The politicized nature of the content is most certainly the cause of that you can be sure.

The songs are frighteningly well put together and convicing, apparantly Robbins never released a soundtrack for fear of having them taken out of context. Anybody even remotely interested in the Mockumentary genre, or in politics should definitely check this gem out. A brilliant piece of black comedy."
"Transformers: The Movie, The (1986)","I used to be a hardcore Transformers fan when I was 10 years old, I have hundreds of Transformers toys and I even watched the movie so many times that I remember almost all the scenes. But now, since I'm already a teen, I could say that I'm no longer a hardcore Transformers fan. Enough of that little history, I would now comment about the movie. The visual is excellent, better than the TV series due to some neat visual effects. The soundtrack is awesome, it is more on heavy metal, so it's sounds modern and it fits the movie so well because most of the setting are almost industrial-like, not just that, but robots are made of metal y'know! Some of the characters are new, and they're all interesting, the voice quality is excellent. The story itself, however, can be both good and bad. The good part is that, for the first time in the series, the story is dark and very mature, unlike the TV series. The bad part is that most of your favorite transformers will face such untimely fate. This movie does makes me cry for some part which I will not tell. While some makes me happy, as you can see the theme of the series is the same, no matter how powerful evil can be, there is hope to overcome it. I recommend it if you're a Transformers fan or if you're interested in watching it."
To Kill a Mockingbird (1962),"Generally, I prefer to review movies I dislike, because I am better able to quantify negative opinions than positive ones, but ""To Kill a Mockingbird"" deserves a review as few other movies I have ever seen. I probably cannot make any statement about this film that has not already been made many times, but it really is one of the most beautiful and moving films I have ever seen.

I first read Harper Lee's lovely novel when I was a young teen, and it was one of those books that gave me an experience that changed the way I perceived the world and my own family. The movie stays true to the wonderful, innocent prose.

Every time I watch, I see my father in Atticus Finch. He, too, is a southerner who respects people and defends his beliefs. He also has always respected his children and treated us the way Atticus treats Scout and Jem. I also see other family and friends in various characters in the film, because we have such strong southern roots. Even the negative aspects of racial antipathy and loss of childish innocence bring certain memories to mind.

Those who did not grow up in the south or with southern families might not see parallels the way I do, but the movie would be a gem to anyone. Gregory Peck put in the performance of his career, and the children acted in the least forced manner I have ever seen. The cinematography is also beautiful, and the script is perfectly balanced-not too sparse, but also not dialogue heavy.

The best thing about ""To Kill a Mockingbird"" is that it preserves the spirit of the novel that resounds with so many people. This film stands as one of the best ever arguments for tolerance, loving families, and the beauty of life through a child's eyes. Everyone who watches movies ought to see it."
Harold and Maude (1971),"""Harold and Maude"" is a delightful, funny, moving, off-beat black comedy with a lot of heart. It is also one of the best and unusual on-screen romances I've seen. If the opposites attract each other, there have not been perhaps more different in every possible way screen couple than 20 years old Harold (Bud Cort) and Maude(charming, clever, multi-talented Ruth Gordon, the Oscar winning actress and three times Oscar nominee for writing) who is just about to turn 80. Harold is a rich kid who is obsessed with death and likes to stage very believable and hilarious succession of suicide attempts to impress his unflappable socialite mother who got used to them and not impressed anymore. Harold's others hobbies are driving the hearse and to attend funerals where he meets one day a woman who will change his life forever, 79 years young free-spirit, rebel, and fighter for ""Liberty. Rights. Justice"", Maude. She also likes to attend the funerals of the strangers. We won't learn much about Maude's life story but there will be one visual flash which gives us a very good idea that Maude knew a lot about death, losses, and suffering but she chose to celebrate, worship, and enjoy life to the fullest. This short poignant moment is a stroke of genius, and there are many of them in the truly unique, one of its kind movie. Maybe Hal Ashby had brought some of memories from his own childhood that included the divorce of his parents, his father's suicide, his dropping out of high school, getting married and divorced all before he was 19, into ""Harold and Maude"". Hal Ashby had made a series of memorable, intelligent, well acted films in the 70s, that included The Last Detail (1973), Shampoo (1975), Bound for Glory (1976), Coming Home (1978) and Being There (1979) but it is ""Harold and Maude"" that has become the cult classic from the first days of its release and it more than deserves its status. The movie also benefits tremendously from the soundtrack of songs by Cat Stevens."
"Day the Earth Stood Still, The (1951)","OK. Maybe that's dramatic, but it's true. I'm not nearly as old as this film and the first time I saw it, I was a young child and impressionable as only young children are. I can honestly say that every alien encounter I've experienced through movies, t.v. shows and literature has been measured against The Day The Earth Stood Still, and most have come up short. I credit the film's depiction of human/alien interactions with my present-day feelings about how people should treat each other - within communities and groups and how we often fail in our dealings with outsiders. I think the movie made the young girl I was think about issues that would otherwise have gone unexamined for many years to come, and in those years I would have become a different person. The effect was deeply profound, and remains so even 30 years after my first screening. That said, it is still entertaining, a joy to revisit. There are no expensive, hi-tech special effects that look great in teasers, but do nothing for the plot. It's very straight forward, honest, pure. It's emotional and intellectual instead of the typical shoot-em-up space battle films that are today's norm. And while I enjoy a good explosion now and then, the change of pace is refreshing."
Duck Soup (1933),"One of the funniest films ever made, Duck Soup is total insanity and a fast pace by the Marx Brothers. Is this merely a string of gags or is this pungent political satire? Does it matter? Priceless gags include the famous ""mirror"" act, the lemonade stand, and some of the funniest plays on words ever heard. Groucho play Rufus T. Firely, who comes to the aide of struggling Freedonia, seemingly run by a wealthy society dame, Mrs. Teasdale (Margaret Dumont). Chico and Harpo play spies in the employ of the rule of Sylvania (Louis Calhern). Nothing makes sense but then this IS about politics. Fast pace zips this film along (directed by the great Leo McCarey) so that the gags and jokes are dizzying. The three brothers are all wonderful as is Dumont. Also thrown into the mix is the exotic Raquel Torres, funnyman Edgar Kennedy, and the lackluster Zeppo Marx. Best gags include the mirror act with Grouch and Harpo (redone on one of Lucille Ball's TV series with Harpo 20 years later); the lemonade sequence with Chico, Harpo, and Kennedy, and of course the bizarre war finale with the brothers and Dumont, who was one of the best comedy foils in film history.

The usual Marx Brothers blend of skimpy plot, musical numbers and non-stop gags makes this the best of their films. Film history tells us Duck Soup was originally a flop, that it was the last of their films for Paramount, and the final film appearance for Zeppo (no loss there). The Marx Brothers were saved by Irving Thalberg at MGM, and the 3 brothers went on to a few big successes at that studio. One of the funniest films ever made."
Highlander (1986),"When he is fatally wounded in a battle but yet survives with no visible marks, Connor MacLeod is expelled from his village. When he is visited by Rameriz he learns that he is immortal and together they train for the eventual day when the immortals will battle to find the only one. Centuries later, beheadings are the top crime of the day in New York as the final gathering approaches with the evil Kurgan looking to destroy all before him. Meanwhile journalist Brenda Wyatt begins looking into the story around an ancient sword that was used in one of the beheadings.

Beginning a series that really should have stuck with it's own catchphrase and only made one, this film is easily the best of the lot. The plot sees the film jumping around between times without too much in the way of structure - some scenes allowing comedy, others drama. It doesn't all totally work but it is still quite a fun film to watch anyway. While the plot fails to really engage, the film moves fast enough to be enjoyable - with the first half having the better structure as a learning experience for Connor and, hence, for the audience. It is fun if a little silly. It is the skips forward in time that are the problem.

They demand a little more structure and a greater degree of character development - neither of which really are forthcoming. In fairness it still manages to look good and be entertaining nonetheless. The sword fights are pretty basic but still stylishly directed and have a slick music video feel to them. It's the romantic interest that is the biggest difference between the times: in Scotland the aging of Connor's wife is emotional, in New York the love interest is just an excuse for a bit of blue-lit rumpy-pumpy!

A big reason for the first half being good is the hamming of Connery as Rameriz. He is lively and amusing and it's a shame his involvement was cut short. Lambert is pretty good - although now his trademark laugh is more annoying than endearing! He doesn't manage to bring out the loss and suffering of his character very well at all to be honest. Brown is a much better character - it doesn't require a lot of acting skill but he is enjoying himself playing it up and he really looks the part; where Lambert is a bit dry Brown is like a real spice for the film. Hart is just a bit dippy and not that good in the role.

Overall this is a pretty enjoyable, yet average, fantasy movie. I don't see how this one film managed to spawn as much as it did, and in a way I wish it hadn't, but it is worth seeing once. The soundtrack by Queen and fun performances from Connery and Brown are possible highlights."
Fantasia (1940),"This unusual and very creative classic of animation combines a very interesting idea with quite a bit of imagination, plus visual effects that still hold up quite well. All but a couple of the sequences are quite enjoyable, and some especially so. Even the segments that don't work as well are usually at least interesting, since you can at least appreciate what they were trying to accomplish.

You don't really have to be all that familiar with the specific pieces of music for it to be worthwhile, since in several cases they chose to match the music with material that is rather different in nature from any original context that it may have had. And in any case, the animated sequences are intended to provide the context, in terms of the movie.

No doubt, everyone will have his or her own favorite segments, based on the music itself and on the choice of accompanying visual material. The ""Sorcerer's Apprentice"" sequence, with Mickey Mouse, is certainly one of the most memorable. The adaptation of ""The Rite of Spring"" is quite imaginative in using an entirely different setting for the music. ""Night on Bald Mountain"" has striking and sometimes bizarre visuals.

Many of the classic Disney features still hold up well as family entertainment, but ""Fantasia"" is unique for its combination of imaginative concept and visual creativity. Not every minute of it works, but that's the price of being willing to experiment. It's an enjoyable and satisfying feature that well deserves to be remembered."
Heathers (1989),"Greetings and Salutations,

If you can imagine Jack Nicholsons 'Joker' at high school, he's cool, he's a loner, has a dark mysterious quality . . . oh and he is insane and likes to kill people. Still with me?

Meet J.D, this is Christian Slaters character in Heathers, Slater gives the kind of performance that makes you wish he got cast in 'dark' roles more often. J.D has spawned numerous fan websites and is arguably the greatest teen movie character ever. His lines are spot on and the one scene right at the start of the film where he pulls a gun on the two main school bully's/jocks still brings a smile to my face.

Heathers takes the teen flick concept and ads a new twist. The school characters are perfect right down to the cool kids inventing a new way of speaking just so they stand out even more. You have the nerds, the jocks, the rich kids, the popular kids, the fat victim etc all your standard teen groups are here and happily bouncing along to the beat that life has given them no matter how shallow or cr*p it is.

This is where most movies just continue, and where Heathers excels. Enter J.D, J.D represents everything that every kid ever wanted to do or say and didn't. Not so much a spanner in the works more a bomb!

This film has pages and pages of great quotes and the acting from it's 2 stars is exceptional, Winona Ryder has not made a better film (neither has Shannen Doherty)and the supporting cast play their small but oh so important roles to perfection.

The only pre 25's who will not get this movie are the rich spoilt teens who are oblivious to real life because daddy has always bailed them out or given them everything that they ever wanted (much like the 'rich kid' social group in the film). And as in the film they are largely irrelevant anyway.

Everyone else you must see this movie at least once, it is a classic. You may not love it but you will definitely have an opinion on it.

One quote for the road . . .

In Prayer ""Hi, I'm sorry. Technically I did not kill Heather Chandler, but hey, who am I trying to kid right?. I just want my high school to be a nice place. Amen. Did that sound b1tchy?"""
Forbidden Planet (1956),"Like THE DAY THE EARTH STOOD STILL, this film helped make sci-fi respectable instead of the stuff for silly B-movies with cheap costumes and obviously faked sets. To help strengthen the thought-level of the story, the scriptwriters included elements of Shakespeare's THE TEMPEST, the Biblical story of Adam and Eve in the Garden of Eden, and Freudian psychology to make an enlightening tale of other-worldly mystery.

Leslie Nielsen is in his serious mode here long before he became the comic madman of the NAKED GUN movies and POLICE SQUAD television series. It is easy to see the prototypes of much of STAR TREK in this movie. The electronic soundtrack becomes a bit repetitious, but it works well as it is used in the scenes.

The short skirt on the heroine is a bit much but of course ""cheesecake"" was one of the things the cigar-chomping studio suits always liked in the 1950s and still do. Robbie the Robot is thrown in for some comic-relief and appeared in many other movies and television shows including LOST IN SPACE.

The most interesting aspect of the story for me was Monsters from the Id. The point being made is that the serpent is still in the Garden of Eden because we carry evil around with us wherever we go.

This is an excellent entertainment."
Butch Cassidy and the Sundance Kid (1969),"""Butch Cassidy and the Sundance Kid"" is a great film just due to the pairing of Paul Newman and Robert Redford. These two work so well together that the film would have been impressive no matter what. However, with a smart story and great direction by George Roy Hill, ""Butch Cassidy and the Sundance Kid"" was the smash-hit of 1969 as it achieved box office dominance and won more Oscars (four) than any other film that year. It did not win the Best Picture or Best Director Oscars as ""Midnight Cowboy"" and its director John Schlesinger took home those honors, but it has stood the test of time and is right up there with the other imperative films of that important year (""Midnight Cowboy"", ""Easy Rider"", and ""The Wild Bunch""). The two titled characters are two shrewd outlaws who love to rob trains and banks. However, the law has about had it with the outlaws and the two decide that Bolivia is the place they need to be. Also along for the ride is school-teacher Katharine Ross who obviously has feelings for both men. They both want to go straight in Bolivia, but temptation is too big for them and in the end tragedy will occur for the titled characters. Of course this film is based on real people, but so little is known about them that the film-makers were able to take many liberties with the tale. The film-makers went for comedy and action, but it is the drama and the likable characters that make ""Butch Cassidy and the Sundance Kid"" one of the best films produced in the 1960s. 5 stars out of 5."
"American Werewolf in London, An (1981)","John Landis reveals a philosophical take on mankind in this film, namely, that we have two natures: one benign, one monstrous. The werewolf legend handily serves as that proposition's allegorical vehicle, and compared to the alluded-to Nazi atrocities in two scenes, the legend actually pales. Sadly, under the dark impetus of our arrogance and vanity, our metaphorical ""full moon"", man is perfectly capable of transforming into nightmarish beast.

As a director, Landis approaches Hitchcock in terms of scene economy and symbolism. For example, the opening sequence set on the moors of northern England features the tragic hero David and his friend Jack climbing out of the bed of a truck laden with sheep - benign animals destined for slaughter. Biped ""sheep"" David and Jack meander to ""The Slaughtered Lamb"", a pub sheltering cowering, xenophobic locals from the monster afoot on the moors during full moon. Soon the inhospitality of the town folk compels the two lambs to leave - virtually sending them to their slaughter.

And so it goes throughout this brilliant film. Without revealing the ending, it can be stated that Landis makes his case against the idea that love conquers all; instead, he suggests that love only gives the beast within us pause.

Beware the moon."
